,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8196440\sections\2_back\6_notes.xml," Declarations   Ethics approval and consent to participate  This study was conducted in compliance with the Declaration of Helsinki principles. All procedures involving human subjects were approved by the Chung-Ang University Review Board, and informed written consent was obtained from all human subjects. The trial was registered as P1701-86.    Consent for publication  Consent to publish had been obtained from the volunteers.    Competing interests  The authors declare that they have no competing interests.  ","['Ethics approval', 'consent to participate', 'Declaration of Helsinki', 'approved by', 'written consent']",5,"['Declarations   Ethics approval and consent to participate', 'This study was conducted in compliance with the Declaration of Helsinki principles.', 'All procedures involving human subjects were approved by the Chung-Ang University Review Board, and informed written consent was obtained from all human subjects.']","[[], [], [the Chung-Ang University Review Board]]","[[], [], ['ORG']]","[[], [], [57]]","[[], [], [94]]","[['Ethics approval', 'consent to participate'], ['Declaration of Helsinki'], ['approved by', 'written consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8196742\sections\2_back\6_notes.xml, Informed Consent Statement  Not applicable. ,['Informed Consent'],1,['Informed Consent Statement'],[[]],[[]],[[]],[[]],[['Informed Consent']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8198970\sections\2_back\5_notes.xml, Informed Consent Statement  Not applicable. ,['Informed Consent'],1,['Informed Consent Statement'],[[]],[[]],[[]],[[]],[['Informed Consent']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8199028\sections\1_body\1_2__materials_and_methods\1_2_1__experimental_design\1_p.xml,This study was approved by the Ethics Committee for the Use of Experimental Animals (CEUA) of the Instituto de Biologia Roberto Alcantara Gomes (IBRAG) under registration #016/2018 and followed the ARRIVE Guidelines.,"['approved by', 'Ethics Committee']",2,['This study was approved by the Ethics Committee for the Use of Experimental Animals (CEUA) of the Instituto de Biologia Roberto Alcantara Gomes (IBRAG) under registration #016/2018 and followed the ARRIVE Guidelines.'],"[[the Ethics Committee, the Instituto de Biologia Roberto]]","[['ORG', 'ORG']]","[[27, 94]]","[[47, 127]]","[['approved by', 'Ethics Committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8199028\sections\2_back\3_notes.xml," Institutional Review Board Statement  This study was approved by the Ethics Committee for the Use of Experimental Animals (CEUA) of the Instituto de Biologia Roberto Alcantara Gomes (IBRAG) under registration 016/2018, and followed the ARRIVE Guidelines. ","['approved by', 'Ethics Committee']",2,"['This study was approved by the Ethics Committee for the Use of Experimental Animals (CEUA) of the Instituto de Biologia Roberto Alcantara Gomes (IBRAG) under registration 016/2018, and followed the ARRIVE Guidelines.']","[[the Ethics Committee, the Instituto de Biologia Roberto]]","[['ORG', 'ORG']]","[[27, 94]]","[[47, 127]]","[['approved by', 'Ethics Committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8199917\sections\1_body\1_materials___methods\1_cell_culture\1_p.xml,"Stem cells were isolated from a human exfoliated supernumerary deciduous tooth (35 region) of a 11 years-old girl. The tooth presented partial root resorption and no caries nor periodontal disease. The cells were nominated PDH1 lineage and were used in this study. These cells were donated by the Basic Research Laboratory of the School of Dentistry, University of São Paulo, São Paulo, Brazil. This study was approved by the Human Research Ethics Committee of the School of Dentistry, University of São Paulo, São Paulo, Brazil under Protocol #106/11CAAE 03511012.5.0000.075. Aliquots of cells between passages 8 and 12 kept stored in liquid nitrogen were thawed and diluted in Dulbecco’s Modified Eagle’s Medium (DMEM) supplemented with 10% fetal bovine serum (Gibco  TM , Waltham, MA, USA), penicillin (10 U/ml), streptomycin (10 µg/ml) and fungizone (1%). The cells were maintained in an incubator at 37 °C in humid atmosphere containing 5% CO  2 . Cell growth was monitored daily under a phase contrast microscope, and the culture medium was changed every 2 days.","['approved by', 'Ethics Committee']",2,"['This study was approved by the Human Research Ethics Committee of the School of Dentistry, University of São Paulo, São Paulo, Brazil under Protocol #106/11CAAE']","[[the Human Research Ethics Committee, the School of Dentistry, University of São Paulo, Brazil]]","[['ORG', 'ORG', 'ORG', 'GPE']]","[[27, 66, 91, 127]]","[[62, 89, 114, 133]]","[['approved by', 'Ethics Committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8199917\sections\2_back\1_additional_information_an\3_fn-group.xml," Human Ethics   The following information was supplied relating to ethical approvals (i.e., approving body and any reference numbers):  The Human Research Ethics Committee of the School of Dentistry of the University of São Paulo granted approval to carry out the study within these cells under Protocol #106/11CAAE 03511012.5.0000.075.  ",['Ethics Committee'],1,['The Human Research Ethics Committee of the School of Dentistry of the University of São Paulo granted approval to carry out the study within these cells under Protocol #106/11CAAE 03511012.5.0000.075.'],"[[The Human Research Ethics Committee, the School of Dentistry, the University of São Paulo]]","[['ORG', 'ORG', 'ORG']]","[[0, 39, 66]]","[[35, 62, 93]]",[['Ethics Committee']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8199968\sections\1_body\1_2__materials_and_methods\9_2_9__xenograft_animal_stu\1_p.xml,"Fifteen healthy 6-week-old female athymic nude rats (Harlan Laboratories Inc., 8520 Allison Pointe Blvd #400, Indianapolis, USA) were used in this study, and all efforts were made to minimize distress. All procedures were approved by the Hospital for Sick Children Animal Care Committee (protocol #22918, dated 1 May 2019) and conducted in accordance with the Animals for Research Act of Ontario and the Guidelines of the Canadian Council on Animal Care.",['approved by'],1,"['All procedures were approved by the Hospital for Sick Children Animal Care Committee (protocol #22918, dated 1 May 2019) and conducted in accordance with the Animals for Research Act of Ontario and the Guidelines of the Canadian Council on Animal Care.']","[[the Hospital for Sick Children Animal Care Committee, the Animals for Research Act, the Canadian Council on Animal Care]]","[['ORG', 'ORG', 'ORG']]","[[32, 154, 216]]","[[84, 182, 251]]",[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8199968\sections\2_back\3_notes.xml," Institutional Review Board Statement  The study was conducted according to the guidelines of the Declaration of Helsinki and approved by the Ethics Committee of the Hospital for Sick Children Animal Care Committee (protocol #22918, 01 May, 2016) and conducted in accordance with the Animals for Research Act of Ontario and the Guidelines of the Canadian Council on Animal Care. ","['Declaration of Helsinki', 'approved by', 'Ethics Committee']",3,"['The study was conducted according to the guidelines of the Declaration of Helsinki and approved by the Ethics Committee of the Hospital for Sick Children Animal Care Committee (protocol #22918, 01 May, 2016) and conducted in accordance with the Animals for Research Act of Ontario and the Guidelines of the Canadian Council on Animal Care.']","[[the Ethics Committee of the Hospital for Sick Children Animal Care Committee, the Animals for Research Act, the Canadian Council on Animal Care]]","[['ORG', 'ORG', 'ORG']]","[[99, 241, 303]]","[[175, 269, 338]]","[['Declaration of Helsinki', 'approved by', 'Ethics Committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8199968\sections\2_back\4_notes.xml, Informed Consent Statement  Not applicable. ,['Informed Consent'],1,['Informed Consent Statement'],[[]],[[]],[[]],[[]],[['Informed Consent']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8200806\sections\1_body\1_materials_and_methods\1_\1_configuration_of_mef_cond\1_p.xml,"The current study was approved by the animal experimental ethical commission of Shanghai Ninth People's Hospital Affiliated to Shanghai Jiaotong University, School of Medicine [approval no. (2014)61]. Female mice (age, 12.5 weeks; weight, 30.0-35.0 g) were housed under a 12 h light/dark cycle, at temperatures of 23˚C and a relative humidity of 40-60% humidity, with   ad libitum  access to food and water. Mice with confirmed pregnancy (Kunming mice; Institute of Laboratory Animal Science, Chinese Academy of Medical Science of PLA, China) were used. A total of 30 female mice and 25 fetal mice was used in the present study. The food and water intake and of animals were monitored once a day for their well-being. Animals will be euthanized using an intraperitoneal injection of 200 mg/kg sodium pentobarbital when they exhibited >20% loss of body weight or obvious stress, such as grooming their head and forepaws more than usual, exaggerated escape behaviors, or hiding more than usual. A Buprenorphine HCl, S.C. injection (0.05 mg/kg) was used 30 mins prior to surgery to reduce pain for the animals and one pregnant mouse was housed per cage to prevent fighting between mice. Anesthesia was performed using 80-100 mg/kg Ketamine and 10 mg/kg Xylazine. Mouse epidermis was harvested from fetal mice (embryo 13.5-14.5 day) collected from the abdominal cavity of female mice, and the pregnant mice were terminated. The samples were sheared into pieces, digested with 0.2% collagenase at 37˚C for 4 h and resuspended. After filtration with a 200-mesh filter, the samples were centrifuged at 500 x g for 5 min at room temperature. The supernatant was discarded and the isolated MEF cells were resuspended in DMEM containing 10% FBS (Gibco; Thermo Fisher Scientific, Inc.). The cells were plated in a 10-cm Petri dish to obtain MEF cells. MEF cells (prior to P4 generation) that had reached 50% fusion were cultured for an additional 48 h after changing the DMEM containing 4.5 g/l D-glucose (Gibco; Thermo Fisher Scientific, Inc.) culture medium. The cell culture medium was subsequently centrifuged at 200 x g for 5 min and the obtained supernatant was filtered through a 0.22-mm needle filter. MEF/KSF medium (Gibco; Thermo Fisher Scientific, Inc.; 500 ml basal medium, 5 ml keratinocyte growth supplement and 5 ml penicillin/streptomycin solution)-conditioned culture medium was obtained after mixing MEF-conditioned medium with KSF culture medium without serum at a ratio of 1:1.",['approved by'],1,"[""The current study was approved by the animal experimental ethical commission of Shanghai Ninth People's Hospital Affiliated to Shanghai Jiaotong University, School of Medicine [approval no.""]","[[Shanghai Ninth People's Hospital Affiliated, Shanghai Jiaotong University, School of Medicine]]","[['ORG', 'ORG', 'ORG']]","[[80, 127, 157]]","[[123, 155, 175]]",[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8200806\sections\2_back\3_ethics_approval_and_conse\0_title.xml,Ethics approval and consent to participate,"['Ethics approval', 'consent to participate']",2,['Ethics approval and consent'],[[]],[[]],[[]],[[]],[['Ethics approval']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8201215\sections\1_body\1_2__methods\1_p.xml,"The study was performed as a prospective, two-center, dose-escalation study of   90 Y ibritumomab tiuxetan, with dose escalation based on prospective patient-specific organ dosimetry determined from   111 In ibritumomab tiuxetan imaging. The primary operational goal of the study was to determine if precision, prospective, SPECT-CT organ dosimetry-based outpatient myeloablative radioimmunotherapy, with autologous stem cell transplantation (ASCT), in a two-center study was logistically feasible. The primary clinical goal was to determine the non-hematopoietic MTD of 90Y ibritumomab tiuxetan, with rituximab in vivo purging and ASCT support, using the precision dosing method. The study was conducted according to the guidelines of the Declaration of Helsinki, was approved by the IRBs of the two participating sites (IRB# NA_00036237), and written informed consent was secured for all patients. The trial was initiated before the   clinicaltrials.gov  (accessed on 5 June 2021) registration procedure was required.","['Declaration of Helsinki', 'approved by', 'written informed consent', 'informed consent']",4,"['The study was conducted according to the guidelines of the Declaration of Helsinki, was approved by the IRBs of the two participating sites (IRB# NA_00036237), and written informed consent was secured for all patients.']",[[IRB# NA_00036237]],[['ORG']],[[141]],[[157]],"[['Declaration of Helsinki', 'approved by', 'written informed consent', 'informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8201215\sections\2_back\4_notes.xml," Institutional Review Board Statement  The study was conducted according to the guidelines of the Declaration of Helsinki, was approved by the IRBs of the two participating sites (IRB# NA_00036237). ","['Declaration of Helsinki', 'approved by']",2,"['The study was conducted according to the guidelines of the Declaration of Helsinki, was approved by the IRBs of the two participating sites (IRB# NA_00036237).']",[[IRB# NA_00036237]],[['ORG']],[[141]],[[157]],"[['Declaration of Helsinki', 'approved by']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8201215\sections\2_back\5_notes.xml, Informed Consent Statement  Informed consent was obtained from all subjects involved in the study. ,"['Informed Consent', 'Informed consent']",2,"['Informed Consent Statement', 'Informed consent was obtained from all subjects involved in the study.']","[[], []]","[[], []]","[[], []]","[[], []]","[['Informed Consent'], ['Informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8201866\sections\1_body\2_p.xml,"A 46 years old female patient who presented with fever and fatigue as well as cytopenia for 20 days was referred to our center, physical examinations showed significantly hepatosplenomegaly. Laboratory tests revealed low fibrinogen and elevated ferritin and soluble CD25. Bone marrow smear showed an increase of phagocytosis (Fig   1 A). Flow cytometry showed increased abnormal granulocytes of 76.45% (Fig   1 B), while biopsy showed proliferative hematopoiesis with dysplastic erythroid and increased immature cells (Fig   1 C). Hypogammaglobinemia and abnormal T cell subpopulations of peripheral blood were also detected (Table   1 ). Image test suggested pneumonia but no evidence of malignancy (Additional file   1 : Figure S1). Therefore, the diagnosis of HLH is established. Viral infections were excluded by negative serology results. Her previous history showed recurrent respiratory tract infection, severe human papilloma virus infection led to total hysterectomy and severe virus pneumonia which needed ventilator adjuvant treatment. Unexplained hepatosplenomegaly and hypogammaglobinemia was found then, but no severe cytopenia, thus CVID was established. WES analysis detected a novel single heterozygous mutation of   LRBA  (c.1876T > C; p.W626R). Another 4 somatic mutations which suggested clonal hematopoiesis were also identified:   ASXL1 (c.1967dupA);   PTPN11 (c.226G > A);   U2AF1 (c.101C > T and c.470A > G). After obtaining the informed consent, the same mutation of   LRBA  in her healthy father, little brother and her son were confirmed by Sanger sequencing, but no such mutation in her mother and the older brother (Fig   1 D).",['informed consent'],1,"['After obtaining the informed consent, the same mutation of   LRBA  in her healthy father, little brother and her son were confirmed by Sanger sequencing, but no such mutation in her mother and the older brother (Fig   1 D).']",[[LRBA]],[['ORG']],[[61]],[[65]],[['informed consent']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8201866\sections\2_back\5_notes.xml," Declarations   Ethical approval and consent to participate  The study was approved by the Ethics Committee of the First Affiliated Hospital, College of Medicine, Zhejiang University (2020IIT 748th). Informed written consent was obtained from the patient for the studies conducted and for publication of any potentially identifiable images or data included in this article.    Consent for publication  All authors of the manuscript have read and agreed to its content for publication.    Competing interests  The authors declare no competing financial interests.  ","['Ethical approval', 'consent to participate', 'approved by', 'Ethics Committee', 'written consent']",5,"['Declarations   Ethical approval and consent to participate', 'The study was approved by the Ethics Committee of the First Affiliated Hospital, College of Medicine, Zhejiang University (2020IIT 748th).', 'Informed written consent was obtained from the patient for the studies conducted and for publication of any potentially identifiable images or data included in this article.']","[[], [the Ethics Committee, the First Affiliated Hospital, College of Medicine, Zhejiang University], []]","[[], ['ORG', 'ORG'], []]","[[], [26, 50], []]","[[], [46, 121], []]","[['Ethical approval', 'consent to participate'], ['approved by', 'Ethics Committee'], ['written consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8203769\sections\1_body\1_materials_and_method\5_hadscs_isolation_and_iden\1_p.xml,"All studies were done in accordance with the ‘Ethical Guiding Principles on Human Embryonic Stem Cell Research’ (of the Ministry of Science and Technology and the Ministry of Health, People’s Republic of China, 2003) and Helsinki Declaration. Adipose samples were obtained with informed consent and ethical approval from the first affiliated hospital of Soochow University. The adipose tissue was washed and cut into small pieces after removing the blood vessels and connective tissue under an anatomical microscope. The blocks were digested with type I collagenase (0.3 pzu/mL) at 37 °C for 30 min, followed by centrifugation at 500  g  for 10 min. The cell pellet was suspended with in DMEM + 10% FBS and seeded at the density of 8 × 10  4 /cm  2 . After 48 h, the old medium containing floating cells was discarded and replaced with fresh medium.","['informed consent', 'ethical approval']",2,['Adipose samples were obtained with informed consent and ethical approval from the first affiliated hospital of Soochow University.'],[[Soochow University]],[['ORG']],[[111]],[[129]],"[['informed consent', 'ethical approval']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8203769\sections\1_body\1_materials_and_method\7_6_ohda_induced_pd_model\1_p.xml,"Fifteen–twenty of male Wistar rats (SPF grade, weighing 220 ± 20 g) were used for in vivo tracing of USPIO-PAA/PEG-labeled HADSCs on PD animals. All procedures were performed according to the Regulations in China (Regulations for the administration of affairs concerning experimental animals, 2017) and approved by the Institutional Animal Care and Use committee at Chinese Academy of Sciences. Throughout, animals were housed under controlled illumination (12/12-h light/dark cycle, “on” at 7 a.m.) with ad libitum access to food and water. PD model was prepared by 2-point injection of 6-hydroxydopamine (6-OHDA, Sigma, St. Louis, MO, USA) into the unilateral striatum of rats. As described previously [  25 ,   26 ], rats were stereotaxically injected with 3 μL of 6-OHDA solution (5 μg/μL) at 2 coordinates (AP: 1.2 mm, ML: 2.2 mm, DV: − 4.0 to 6.0 mm; and AP: − 1.0 mm, ML: 4.4 mm, DV: − 4.5 to 6.5 mm), respectively. Apomorphine-induced rotation (0.5 mg/kg, subcutaneously) tests were used to test the validity of PD models. The rats were injected with apomorphine (0.5 mg/kg) subcutaneously at 1, 2 and 3 weeks following 6-OHDA treatment, and the rotation scores were evaluated for 30 min in an open field. The PD model has more than 7 rotations per min induced by apomorphine and was considered succeed.",['approved by'],1,"['All procedures were performed according to the Regulations in China (Regulations for the administration of affairs concerning experimental animals, 2017) and approved by the Institutional Animal Care and Use committee at Chinese Academy of Sciences.']","[[China, the Institutional Animal Care, Chinese Academy of Sciences]]","[['GPE', 'ORG', 'ORG']]","[[62, 170, 221]]","[[67, 199, 248]]",[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8203769\sections\2_back\5_notes.xml," Declarations   Ethics approval and consent to participate  For all the experiments involving human tissues, studies were done in accordance with the ‘Ethical Guiding Principles on Human Embryonic Stem Cell Research’ (of the Ministry of Science and Technology and the Ministry of Health, People’s Republic of China, 2003) and Helsinki Declaration. For all the animal experiments, procedures were performed according to the Regulations in China (Regulations for the administration of affairs concerning experimental animals, 2017), and approved by the Institutional Animal Care and Use committee at Chinese Academy of Sciences.    Consent for publication  All authors have read and approved the final manuscript.    Competing interests  The authors declare that they have no competing interests.  ","['Ethics approval', 'consent to participate', 'approved by']",3,"['Declarations   Ethics approval and consent to participate', 'For all the animal experiments, procedures were performed according to the Regulations in China (Regulations for the administration of affairs concerning experimental animals, 2017), and approved by the Institutional Animal Care and Use committee at Chinese Academy of Sciences.']","[[], [China, the Institutional Animal Care, Chinese Academy of Sciences]]","[[], ['GPE', 'ORG', 'ORG']]","[[], [90, 199, 250]]","[[], [95, 228, 277]]","[['Ethics approval', 'consent to participate'], ['approved by']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8204412\sections\2_back\6_notes.xml, Declarations   Ethics approval and consent to participate  The study has been performed in accordance with the ethical standards. This article does not contain any studies with human participants or animals performed by any of the authors. All the data applied in this study are available on pubic dataset that can be accessed without requiring any permission.    Consent for publication  Not applicable.    Competing interests  The authors declare that they have no competing interests.  ,"['Ethics approval', 'consent to participate']",2,['Declarations   Ethics approval and consent to participate'],[[]],[[]],[[]],[[]],"[['Ethics approval', 'consent to participate']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8208823\sections\1_body\3_star★methods\3_experimental_model_and_su\1_human_samples\1_p.xml,"Normal, de-identified human adult intestinal biopsies were collected from a 45-year-old male and a 50-year-old female with approval from the University of Michigan Institutional Review Boards (IRB). Biopsy specimens were stored on ice in a sterile saline solution prior to single-cell dissociation. Normal, de-identified developing human tissues were obtained from the University of Washington Laboratory of Developmental Biology, and all work was approved by the University of Washington and the University of Michigan IRB. Tissue was shipped overnight in Belzer-UW Cold Storage Solution (ThermoFisher, NC0952695) with cold packs.",['approved by'],1,"['Normal, de-identified developing human tissues were obtained from the University of Washington Laboratory of Developmental Biology, and all work was approved by the University of Washington and the University of Michigan IRB.']","[[the University of Washington Laboratory of Developmental Biology, the University of Washington, the University of Michigan IRB]]","[['ORG', 'ORG', 'ORG']]","[[66, 161, 194]]","[[130, 189, 224]]",[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8208823\sections\1_body\3_star★methods\3_experimental_model_and_su\2_human_embryonic_stem_cell\1_p.xml,"Human ESC line H9 (NIH registry #0062, RRID: CVCL_9773) was obtained from the WiCell Research Institute and   CDX2 -control and   CDX2 - knockout lines used in this study were generated from the hESC H9 line (  Kumar et al., 2019 ). All experiments using human ES cells were approved by the University of Michigan Human Pluripotent Stem Cell Research Oversight Committee. H9 cells were authenticated through Short Tandem Repeat (STR) DNA profiling (  Matsuo et al., 1999 ) at the University of Michigan DNA Sequencing Core and showed an STR profile identical to the STR characteristics published by   Josephson et al. (2006) . The H9 cell line was negative for Mycoplasma. Stem cells were maintained in mTeSR1 medium (STEMCELL Technologies, Vancouver, Canada) with Matrigel (BD Biosciences, San Jose, CA). hESCs were passaged and differentiated into human intestinal organoid tissue as previously described (  McCracken et al., 2011 ;   Spence et al., 2011 ).",['approved by'],1,['All experiments using human ES cells were approved by the University of Michigan Human Pluripotent Stem Cell Research Oversight Committee.'],"[[ES, the University of Michigan Human Pluripotent Stem Cell Research Oversight Committee]]","[['ORG', 'ORG']]","[[28, 54]]","[[30, 137]]",[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8212968\sections\1_body\1_materials_and_methods\1_study_design\1_p.xml,"This prospective, single-arm clinical trial was performed at the Peking University Institute of Hematology, China. This study was approved by the ethics committee of Peking University People's Hospital. All patients provided written informed consent before enrollment. The study was registered as a clinical trial (  ClinicalTrials.Gov : NCT03717545). The inclusion criteria were as follows: (1) diagnosis of acute leukemia, myelodysplastic syndromes, or lymphoma; (2) graft failure after the first allogeneic stem cell transplantation; and (3) signed informed consent to the current study. Patients will be excluded if with any of the following criteria: (1)uncontrolled active infection; (2)unctrolled active GVHD; (3)significance organ dysfunction: serum total bilirubin≥2ULN or serum creatine ≥1.5 upper limit of normal (ULN), or ejection fraction <50%, or symptomatic heart failure; (4)poor performance (ECOG >2); (5)expected life <28 days; (6) patient can not cooperate the treatment; (7)the physician evaluated as not suitable. From March 1, 2018 to April 30, 2020, a total of 13 patients were enrolled in this study. The last follow-up date was July 31, 2020.","['approved by', 'ethics committee', 'written informed consent', 'informed consent', 'informed consent']",5,"[""This study was approved by the ethics committee of Peking University People's Hospital."", 'All patients provided written informed consent before enrollment.', 'The inclusion criteria were as follows: (1) diagnosis of acute leukemia, myelodysplastic syndromes, or lymphoma; (2) graft failure after the first allogeneic stem cell transplantation; and (3) signed informed consent to the current study.']","[[Peking University People's Hospital], [], []]","[['ORG'], [], []]","[[51], [], []]","[[86], [], []]","[['approved by', 'ethics committee'], ['written informed consent', 'informed consent'], ['informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8212968\sections\1_body\5_ethics_statement\1_p.xml,The studies involving human participants were reviewed and approved by Peking University People's Hospital. Written informed consent to participate in this study was provided by the participants' legal guardian/next of kin.,"['studies involving human participants were reviewed and approved by', 'approved by', 'Written informed consent', 'informed consent', 'consent to participate', 'legal guardian', 'next of kin']",7,"[""The studies involving human participants were reviewed and approved by Peking University People's Hospital."", ""Written informed consent to participate in this study was provided by the participants' legal guardian/next of kin.""]","[[Peking University People's Hospital], []]","[['ORG'], []]","[[71], []]","[[106], []]","[['studies involving human participants were reviewed and approved by', 'approved by'], ['Written informed consent', 'informed consent', 'consent to participate', 'legal guardian', 'next of kin']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8214253\sections\1_body\1_methods\1_animal_model_and_deafenin\1_p.xml,Animal work was approved by the Institutional Animal Care and Use Committee of the University of Colorado Anschutz Medical Campus.,['approved by'],1,['Animal work was approved by the Institutional Animal Care and Use Committee of the University of Colorado Anschutz Medical Campus.'],[[the Institutional Animal Care and Use Committee of the University of Colorado Anschutz Medical Campus]],[['ORG']],[[28]],[[129]],[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8214253\sections\2_back\6_notes.xml, Declarations   Ethics approval and consent to participate  All experiments using human ES cell lines (WA09 and LT2e cells purchased in WiCell; detailed in the “Methods” section ) were performed in accordance with relevant guidelines and regulations of NIH (approval number; NIHhESC-10-0062) and provider.    Consent for publication  Not applicable    Competing interests  The authors declare that they have no competing interests.  ,"['Ethics approval', 'consent to participate']",2,['Declarations   Ethics approval and consent to participate  All experiments using human ES cell lines (WA09 and LT2e cells purchased in WiCell; detailed in the “Methods” section ) were performed in accordance with relevant guidelines and regulations of NIH (approval number; NIHhESC-10-0062) and provider.'],"[[ES, NIH]]","[['ORG', 'ORG']]","[[87, 252]]","[[89, 255]]","[['Ethics approval', 'consent to participate']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8214626\sections\1_body\1_materials_and_methods\11_tumour_xenografts\1_p.xml,"The female BALB/c nude mice (4–6 weeks) used in this study were purchased from GemPharmatech Co., Ltd., which is fully accredited by the Institutional Animal Care and Use Committee. All animals were housed in cages in a 12/12 h light/dark cycle at a temperature of 24 °C and humidity of 50–70% and allowed free access to food and water. The sample size is not predetermined by statistical method but rather based on preliminary experiments. Nude mice were randomly divided into the control and experimental groups. The phenotype was analysed by a blind investigator. Mice were injected subcutaneously in the right flank with a serial number of viable negative control and stable knockdown of PCGF1 HCT116 cells (shPCGF1) (5 × 10  4 , 5 × 10  6 ) in 100 μl of PBS. The tumours were measured and histologically confirmed. Two perpendicular tumour dimensions (  a  = length,   b  = width) were measured with Vernier callipers and used to calculate the volume (  V ; mm  3 ) according to the formula   V  = (  a  ×   b  2 )/2. All experiments were approved by the Animal Care Committee of Shandong University.",['approved by'],1,['All experiments were approved by the Animal Care Committee of Shandong University.'],[[the Animal Care Committee of Shandong University]],[['ORG']],[[33]],[[81]],[['approved by']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8214626\sections\2_back\5_notes.xml," Ethics approval  All animal experiments are approved by the National Institutes of Health Guide for the Care and Use of Laboratory, and the Institutional Animal Care and Use Committees of Shandong University. ","['Ethics approval', 'approved by']",2,"['Ethics approval', 'All animal experiments are approved by the National Institutes of Health Guide for the Care and Use of Laboratory, and the Institutional Animal Care and Use Committees of Shandong University.']","[[], [the National Institutes of Health Guide for the Care and Use of Laboratory, the Institutional Animal Care, Shandong University]]","[[], ['ORG', 'ORG', 'ORG']]","[[], [39, 119, 171]]","[[], [113, 148, 190]]","[['Ethics approval'], ['approved by']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8214780\sections\2_back\6_notes.xml," Declarations   Ethics approval and consent to participate  All animal experiments were performed following the guidelines of laboratory animal care (NIH publication no. 85-23, revised 1985) and with approval from the University of Chinese Academy of Sciences Animal Care and Use Committee (no. UCAS-A-20200620).    Consent for publication  Not applicable    Competing interests  The authors declare that they have no competing interests.  ","['Ethics approval', 'consent to participate']",2,['Declarations   Ethics approval and consent to participate'],[[]],[[]],[[]],[[]],"[['Ethics approval', 'consent to participate']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8218511\sections\2_back\5_notes.xml, Declarations   Ethics approval and consent to participate  Not applicable.    Consent for publication  Not applicable.    Competing interests  The authors declare that they have no competing interests.  ,"['Ethics approval', 'consent to participate']",2,['Declarations   Ethics approval and consent to participate  Not applicable.'],[[]],[[]],[[]],[[]],"[['Ethics approval', 'consent to participate']]"
