,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5807769\sections\1_body\1_methods\8_ultrastructural_and_mecha\2_p.xml,"QI force curves (JPK software) obtained at each pixel of a 128 × 128 raster scan were collected using a Z-length of 7 μm and a raster scan of 100 μm/s for QI™. Adhesion and Young’s modulus calculations were made from approximately 16,536 force curves collected from each of five biological replicates. All force curves within a 200 × 200 nm square in the center of the cell were batch processed and histogram data exported from the JPK software using Excel. Adhesion was determined using the distance between the lowest point and baseline of the retract curve and Young’s moduli determined using the Hertz model (JPK software), an estimate of cell envelope elasticity. Surface roughness was measured at the mid-point of the cell using the QI™ height images [  48 ] and cellular volume was calculated using “Ellipsoid” (  http://planetcalc.com/ ) [  49 ] for at least 20 different cells from three different samples.",['collected from'],1,"['Adhesion and Young’s modulus calculations were made from approximately 16,536 force curves collected from each of five biological replicates.']",[[Young’s]],[['ORG']],[[13]],[[20]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5811758\sections\1_body\1_materials_and_methods\1_plant_material_and_prepar\1_p.xml,"Fresh fruits of   P. bashagardiana  were collected in September 2014 from Bashagard village, Jask County, Hormozgan Province, Iran: (25°38’38″N, 57°46’28″E, 900 m). Specimens were identified by N Kazemivash and the voucher was deposited in the Herbarium of Pharmaceutical Sciences Branch, Islamic Azad University (IAUPS), Tehran, Iran, under code numbers 5067- AUPF. Fruits were subjected to hydrodistillation in a Clevenger-type apparatus for 3 hr. At the end of distillation, the oil was collected, dried with anhydrous Na  2 SO  4 , measured, and transferred to a clean glass vial and kept (−18 °C) for biological and analytical tests.",['collected in'],1,"['Fresh fruits of   P. bashagardiana  were collected in September 2014 from Bashagard village, Jask County, Hormozgan Province, Iran: (25°38’38″N, 57°46’28″E, 900 m).']","[[Bashagard village, Jask County, Hormozgan Province, Iran]]","[['GPE', 'GPE', 'GPE', 'GPE']]","[[74, 93, 106, 126]]","[[91, 104, 124, 130]]",[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5822514\sections\1_body\1_materials_and_methods\1_plant_material\1_p.xml,"Plants of   S. macrostema  (Moc. and Sessé ex Benth.) Briq. were obtained by micropropagation (data not shown). The seeds for   in vitro  culture were collected from plantations established in the experimental area of Nuevo San Juan Parangaricutiro, Michoacán, Mexico (19°25’23’’N, 102°07’47’’W), and the species was identified by Miguel Angel Bello-González PhD (Faculty of Agrobiology, Universidad Michoacana de San Nicolás de Hidalgo). Plants were grown in pots of 1.5 kg containing a mix of peat moss and perlite (1:1), under conditions of 50%–60% of relative humidity without light and temperature control, and were irrigated every 5 days. The plants were fertilized in the substrate once per month with 1 g/pot of Nutrigarden Excelso  ®  (N-P-K, 17-17-17).[  23  25 ] The aerial parts (leaves and stems) of   S. macrostema  plants of 6 months old were collected to obtain the essential oil.",['collected from'],1,"['The seeds for   in vitro  culture were collected from plantations established in the experimental area of Nuevo San Juan Parangaricutiro, Michoacán, Mexico (19°25’23’’N, 102°07’47’’W), and the species was identified by Miguel Angel Bello-González PhD (Faculty of Agrobiology, Universidad Michoacana de San Nicolás de Hidalgo).']","[[Michoacán, Mexico, Universidad]]","[['GPE', 'GPE', 'GPE']]","[[138, 149, 276]]","[[147, 155, 287]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5830750\sections\1_body\1_material_and_methods\2_plant_material\2_p.xml,"The flowers, leaves and roots of   E. ilicifolius  were collected from Mehriz County, Province of Yazd, Iran in June 2015, during the flowering stage. Voucher specimens have been deposited at the Herbarium of Research Institute of Forests and Rangelands (TARI), Tehran, Iran.",['collected from'],1,"['The flowers, leaves and roots of   E. ilicifolius  were collected from Mehriz County, Province of Yazd, Iran in June 2015, during the flowering stage.']","[[Mehriz County, Iran]]","[['GPE', 'GPE']]","[[71, 104]]","[[84, 108]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5842484\sections\1_body\1_materials_and_methods\1_\2_plant_material_and_essent\1_p.xml,"The aerial parts of oregano were collected in early summer 2014, near the town of Yazd (Yazd Province, Iran). The plant materials were identified by Dr Seyed Mansour Mirtadzadini, a botanist at Shahid Bahonar University of Kerman, Kerman, Iran. The aerial parts of the plant were dried at room temperature and the essential oil (EO) was extracted by hydrodistillation for approximately 3 h using a Clevenger-type apparatus.",['collected in'],1,"['The aerial parts of oregano were collected in early summer 2014, near the town of Yazd (Yazd Province, Iran).']","[[Yazd (Yazd Province, Iran]]","[['ORG', 'GPE']]","[[82, 103]]","[[101, 107]]",[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5846372\sections\1_body\1_2__materials_and_methods\2_2_2__methods\2_2_2_2__isolation_of_compo\1_p.xml," (i) Isolation of Volatile Compounds . The essential oil of sample KN2 was received by Clevenger distillation using 15.00 g of sample KN2. The distillate A (35 mL), consisting of essential oil and aromatic water, was collected in a flask, while 2 ml of pure essential oil B was collected separately and analyzed through GC-MS.",['collected in'],1,"['The distillate A (35\u2009mL), consisting of essential oil and aromatic water, was collected in a flask, while 2\u2009ml of pure essential oil B was collected separately and analyzed through GC-MS.']",[[GC-MS]],[['ORG']],[[181]],[[186]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5848570\sections\1_body\1_methods\1_fish_samples\1_p.xml,"Samples of   C. nigrodigitatus  and   H. odoe  were collected in Yabassi, Cameroon. They were stored in ice and transported to the laboratory. Identification was made by ichtyologists of the Laboratory of Fisheries Resources at the Institute of Fisheries and Aquatic Sciences. The average lengths of these two fishes were 41.96 ± 9.78 cm and 31.00 ± 0.50 cm respectively for   C. nigrodigitatus  and   H. odoe . Their average weights were 446.06 ± 67.67 g (  C. nigrodigitatus ) and 53.57 ± 3.10 g (  H. odoe ).",['collected in'],1,"['Samples of   C. nigrodigitatus  and   H. odoe  were collected in Yabassi, Cameroon.']","[[Yabassi, Cameroon]]","[['GPE', 'GPE']]","[[65, 74]]","[[72, 82]]",[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5849899\sections\1_body\1_material_and_method\8_extraction_of_aflatoxin_b\2_p.xml,"Plates containing   A. flavus  in PDA medium after 5 days of incubation at 28°C were prepared for measuring aflatoxin B  1  test. Culture medium content was completely transferred to 100 ml beaker and 8 ml of chloroform–water mixture with ratio of 1–15 were added to the beakers, and beakers’ content was mixed for 20 min. Then the reaction mixture was filtered by filter paper and permeated into second series of beakers. The remaining solids were returned to first series of the beakers, and all steps were repeated with 7 ml of solvent mixture. Finally, the filter paper was washed with 1–1.5 ml of chloroform, and all permeate obtained were collected in the second series of the beakers. Beakers were completely dried and washed with 3 ml of methanol and the collected solutions were poured in a special container with a lid that prevented the evaporation of methanol (Mayer, Färber, & Geisen,   2003 ).",['collected in'],1,"['Finally, the filter paper was washed with 1–1.5\xa0ml of chloroform, and all permeate obtained were collected in the second series of the beakers.']",[[]],[[]],[[]],[[]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5849899\sections\1_body\1_material_and_method\9_extraction_of_aflatoxin_b\2_p.xml,"First, 15 ml of filtered permeate and 15 ml of water and chloroform mixture were mixed for 20 min, passed through a separator funnel to separate the layers. Then, the lower layer, which contained aflatoxin B  1 , was collected in a 100‐ml beaker and completely dried in vacuum oven at 40°C. Beakers were completely dried and washed with 3 ml of methanol and the collected solutions were poured in a special container with a lid that prevented the evaporation of methanol (Razzaghi‐Abyaneh et al.,   2008 ).",['collected in'],1,"['Then, the lower layer, which contained aflatoxin B  1 , was collected in a 100‐ml beaker and completely dried in vacuum oven at 40°C.']",[[]],[[]],[[]],[[]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5849928\sections\1_body\1_methodology\3_determination_of_minimum_\2_used_microorganisms_\2_p.xml,"In this study, three microorganisms were used:   Salmonella typhimurium  ATCC14028,   Staphylococcus aureus  ATCC 65138, and   Escherichia coli  O157: H7. The microorganisms were collected from the Iranian Scientific and Industrial Research Organization. At first, bacteria were cultured in a Muller‐Hinton Agar medium for 18 hr at 37°C. The re‐culture was then taken from the first culture and kept at 37°C for 18 hr. The second culture was mixed to form a stoic with a ratio of 1–5 with sterile glycerin. In 100 μl volumes, It was kept at −20°C in eppendorf tubes, in 100 μl volumes. (Hosseinzadeh et al.,   2011 ).",['collected from'],1,['The microorganisms were collected from the Iranian Scientific and Industrial Research Organization.'],"[[the Iranian Scientific, Industrial Research Organization]]","[['ORG', 'ORG']]","[[39, 66]]","[[61, 98]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5852288\sections\1_body\1_material_and_methods\2_material\2_p.xml,"The freshly fermented cocoa beans (  Theobroma cacao ) were collected from a farmer in Mbanga, Littoral region, Cameroon, in July 2017. The variety used was Trinitario. All the chemicals and reagents used were of analytical grade.",['collected from'],1,"['The freshly fermented cocoa beans (  Theobroma cacao ) were collected from a farmer in Mbanga, Littoral region, Cameroon, in July 2017.']","[[Theobroma, Mbanga, Littoral]]","[['ORG', 'GPE', 'GPE']]","[[37, 87, 95]]","[[46, 93, 103]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5855832\sections\1_body\3_4__materials_and_methods\2_4_2__essential_oil_extrac\1_p.xml,A total of 100 g clove was subjected to hydro-distillation for 3 h with 600 mL distilled water using a Clevenger-type apparatus modified: the hydrosol was collected in a separator funnel (1 L) so that the heavy essential oil was decanted to the bottom of the flask and collected. Another funnel of distilled water was used to add water to the flask containing the plant material during boiling. The essential oil obtained was collected and dried over anhydrous sodium sulfate and stored in a refrigerator at 4–5 °C prior to analysis. The yield based on dried weight of the sample was calculated.,['collected in'],1,['A total of 100 g clove was subjected to hydro-distillation for 3 h with 600 mL distilled water using a Clevenger-type apparatus modified: the hydrosol was collected in a separator funnel (1 L) so that the heavy essential oil was decanted to the bottom of the flask and collected.'],[[Clevenger]],[['ORG']],[[103]],[[112]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5855832\sections\1_body\3_4__materials_and_methods\6_4_6__experimental_design\1_p.xml,"To evaluate the protective effect of Argan oil or   Syzygium aromaticum  essential oil prepared in Argan oil, the rats were randomly divided into six groups: Group 1: received (10 mL/kg/bw) of distilled water, Group 2: received   Syzygium aromaticum  essential oil prepared in Argan oil (100 mg/kg/bw), Group 3: received Argan oil (10 mL/kg/bw), group 4: received 1% of H  2 O  2  (10 mL/kg/bw) and (10 mL/kg/bw) of distilled water, Group 5: received 1% of H  2 O  2  (10 mL/kg/bw) and   Syzygium aromaticum  essential oil prepared in Argan oil (100 mg/kg/bw), and Group 6: received H  2 O  2  (10 mL/kg/bw) and Argan oil (10 mL/kg/bw). The interventions were delivered daily by gavage for 21 days. Blood sample was collected from each rat on day 21 and body weight was measured. The kidney, brain, and liver of each rat were removed, weighted and were immediately fixed in formalin solution at (10%). The dose of Argan oil and   Syzygium aromaticum  essential oil were similar to the doses used elsewhere in rats [  51 ,  52 ].",['collected from'],1,['Blood sample was collected from each rat on day 21 and body weight was measured.'],[[]],[[]],[[]],[[]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5858069\sections\1_body\1_materials_and_methods\1_p.xml,"In this   in vitro  study the plants were collected from Zanjan City, Iran, identified in the herbarium of Zanjan University of Medical Sciences and dried in shade. Essential oils were extracted using the Clevenger apparatus via the distillation method. Analysis of the essential oil was carried out using gas chromatography/mass chromatography.",['collected from'],1,"['In this   in vitro  study the plants were collected from Zanjan City, Iran, identified in the herbarium of Zanjan University of Medical Sciences and dried in shade.']","[[Zanjan City, Iran, Zanjan University of Medical Sciences]]","[['GPE', 'GPE', 'ORG']]","[[57, 70, 107]]","[[68, 74, 144]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5858457\sections\1_body\1_2__materials_and_methods\1_2_1__collection_of_plant_\1_p.xml," A. nilotica  (  Figure 1 ) plant seeds were collected from the grounds of Periyar University campus in Tamil Nadu, India (11.7122° N, 78.0709° E) on 15 January 2015. Specimens were deposited in the laboratory (the university herbarium, Salem, Tamil Nadu, India) as voucher no-28.",['collected from'],1,"['A. nilotica  (  Figure 1 ) plant seeds were collected from the grounds of Periyar University campus in Tamil Nadu, India (11.7122° N, 78.0709° E) on 15 January 2015.']","[[Periyar University, Tamil Nadu, India]]","[['ORG', 'GPE', 'GPE']]","[[74, 103, 115]]","[[92, 113, 120]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5858457\sections\1_body\1_2__materials_and_methods\3_2_3__hydrodistillation_of\1_p.xml,"Oils from the powdered seeds were extracted by hydrodistillation using a modified Clevenger apparatus by adopting method from Dua et al. [  32 ]. In each case, 20 g of seed powder was distilled in 300 mL of distilled water in a 500 mL flask for 2 h. The entire sample of seed pod essential oils was extracted and collected in sanitized glass vials. Anhydrous sodium sulfate was used to remove water traces, and the   A. nilotica  seed pod essential oil samples were preserved at 4 °C for further experiments.",['collected in'],1,['The entire sample of seed pod essential oils was extracted and collected in sanitized glass vials.'],[[]],[[]],[[]],[[]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5867545\sections\1_body\1_2__materials_and_methods\2_2_2__collection_of_pumpki\1_p.xml,"Pumpkin belongs to the family   Cucurbitaceae . The samples (  C. maxima  L., var. Berrettina) were taxonomically identified by Luigi Frassineti (Tuder Green Service, Todi, Italy). It is a leafy green vegetable with medium-large flattish fruits with green-gray, moderately hard knobby skin, edible yellow/orange flesh, and a central cavity with numerous plump, whitish-yellow seeds. Three pumpkins cultivated in central Italy (Todi) and collected in autumn 2016 were selected for their uniformity of shape, weight, and color. The fresh pumpkin samples were weighed (about 2.5 kg each), peeled, and, after manual removal of seeds, cut into small pieces (1.5 cm × 1.5 cm × 1.5 cm) and analyzed. The seeds were cleaned to remove impurities and dried at 60 °C for 24 h in a hot-air fan oven. After that, the seeds were reweighed until the weight was constant. The samples were stored in a dry place in the dark at room temperature.",['collected in'],1,"['Three pumpkins cultivated in central Italy (Todi) and collected in autumn 2016 were selected for their uniformity of shape, weight, and color.']",[[Italy]],[['GPE']],[[37]],[[42]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5871294\sections\1_body\5_materials_and_methods\2_determination_of_antimicr\1_microorganisms\1_p.xml,"The antifungal activities of the essential oils against 15 standard strains of fungi, including   Candida albicans  (ATCC 5982, 1912, 562, 1905, 1949, 10261),   Candida tropicalis  (ATCC 750),   Candida krusei  (ATCC 6258),   Candida glabrata  (ATCC 863, 2192, 2175, 6144),   Candida dubliniensis  (CBS 8501, ATCC 8500), and   Candida parapsilosis  (ATCC 4344), were determined. In addition, the antifungal activities of the essential oil against 24 clinical isolates of yeasts identified by polymerase chain reaction–restriction fragment length polymorphism were also examined. The antifungal susceptibility of clinical isolates of the tested fungi were examined by microdilution and disk diffusion methods, and fluconazole was used as positive control in the same experimental conditions. The antibacterial activities of the essential oil against standard species of   Staphylococcus aureus  (ATCC 25923),   Enterococcus faecalis  (ATCC11700),   Escherichia coli , enterohemorrhagic   Escherichia coli  (ATCC 43894),   Streptococcus mutans  (ATCC 35668),   Streptococcus pneumonia  (ATCC 33400),   Streptococcus pyogenes  (ATCC 8668),   Salmonella enterica  (ATCC 14028),   Shigella flexneri  (NCTC 8516), and clinical isolates   Staphylococcus aureus, Enterococcus faecium ,   Enterococcus faecalis ,   Escherichia coli , and   Pseudomonas aeruginosa  collected from the Dr Faghihi Hospital (Shiraz, Iran) were also determined in this study.",['collected from'],1,"['The antibacterial activities of the essential oil against standard species of   Staphylococcus aureus  (ATCC 25923),   Enterococcus faecalis  (ATCC11700),   Escherichia coli , enterohemorrhagic   Escherichia coli  (ATCC 43894),   Streptococcus mutans  (ATCC 35668),   Streptococcus pneumonia  (ATCC 33400),   Streptococcus pyogenes  (ATCC 8668),   Salmonella enterica  (ATCC 14028),   Shigella flexneri  (NCTC 8516), and clinical isolates   Staphylococcus aureus, Enterococcus faecium ,   Enterococcus faecalis ,   Escherichia coli , and   Pseudomonas aeruginosa  collected from the Dr Faghihi Hospital (Shiraz, Iran) were also determined in this study.']","[[Salmonella, Shigella, the Dr Faghihi Hospital, Iran]]","[['ORG', 'ORG', 'ORG', 'GPE']]","[[348, 385, 579, 612]]","[[358, 393, 602, 616]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5872290\sections\1_body\1_2__materials_and_methods\1_2_1__insect_cultures_and_\1_p.xml,"Larvae of   C. quinquefasciatus  were collected from water tanks in the Sanctorum Cemetery in Mexico City, Mexico (19°27′17″ N, 99°12′47″ W). Identification of adults and larvae was done based on Harwood and James descriptions [  20 ]. Mosquitoes larvae were pooled into groups of 50 individuals of first and second instars in glass bottles containing distilled water. Afterwards, larvae were maintained at 26 ± 2 °C with a natural photoperiod and supplied with powdered mixture of dog food and baking powder (3:1). The third instar emerging larvae were then separated into groups of 10 individuals in 100 mL tubes containing distilled water.",['collected from'],1,"['Larvae of   C. quinquefasciatus  were collected from water tanks in the Sanctorum Cemetery in Mexico City, Mexico (19°27′17″ N, 99°12′47″ W).']","[[Mexico City, Mexico]]","[['GPE', 'GPE']]","[[94, 107]]","[[105, 113]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5876298\sections\1_body\1_methods_for_microbiologic\2_classical_molecular_biolo\3_gene_fingerprinting_techn\3_p.xml,"Like DGGE/TGGE, TRFLP, or sometimes T-RLP is another gene fingerprinting technique. By generating a fingerprint for pattern comparison and then complementing the data with a clone library, resolving peaks using a database, and performing multivariate analysis, TRFLP can reveal the differences in unknown microbial communities in various environmental samples (Liu et al.,   1997 ). T-RFLP was applied to investigate the composition and succession of bacterial communities after the oil spill and successfully revealed the relatively higher contribution of the bacterial group   Flavobacteria , which is a secondary consumer of methane, oil, or cellular decay products (Redmond and Valentine,   2011 ). Profiles generated by TRFLP indicated that up to 56% of the total bacteria in plume samples collected in September 2010 were affiliated with   Flavobacteria , whereas this number was only 10–30% when 16S rRNA gene-based clone library techniques were applied (Redmond and Valentine,   2011 ). In a recent study, the TRFLP analysis for community composition of ammonia oxidizers in salt marshes after the DWH oil spill revealed that exposure to oil, even 2 years post-spill, could contribute to subtle changes in population dynamics of bacterial communities (Bernhard et al.,   2016 ). Although T-RFLP could provide more authentic data compared to clone libraries, it could still underestimate community diversity, especially when complex and large amounts of data were applied. In the abovementioned study (Redmond and Valentine,   2011 ), some terminal restriction fragments could be assigned to multiple groups. Due to the significant overlaps between the   methanotrophs, methylotrophs , and some other γ-  proteobacteria , it was not possible to distinguish the δ-  proteobacteria, Actinobacteria , and SAR406 clades from each other. Nevertheless, some groups, such as   Flavobacteria , α-  proteobacteria , and γ-  proteobacteria  could be readily differentiated.",['collected in'],1,"['Profiles generated by TRFLP indicated that up to 56% of the total bacteria in plume samples collected in September 2010 were affiliated with   Flavobacteria , whereas this number was only 10–30% when 16S rRNA gene-based clone library techniques were applied (Redmond and Valentine,   2011 ).']",[[]],[[]],[[]],[[]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5884125\sections\1_body\1_2__materials_and_methods\1_2_1__sample_collection_an\1_p.xml,The heavy crude oil contaminated subsurface soil was collected from different heavy oil wells in Southern Oman as described previously [  11 ]. Total ten soil samples were collected aseptically in sterile sampling bags and stored at 4°C for further studies. The samples were kindly provided by a local oil company.,['collected from'],1,['The heavy crude oil contaminated subsurface soil was collected from different heavy oil wells in Southern Oman as described previously [  11 ].'],[[]],[[]],[[]],[[]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5885327\sections\1_body\1_materials_and_methods\2_p.xml,"For preparation of   P. roseum  essential oil (EO), aerial parts of the plant were collected from a herb garden (Kashan, Iran) during 2014. The identity of the plant was confirmed by professor Rahimian, Sari Agricultural and Natural Resources University (Sari, Iran). By using a Clevenger type apparatus, the essential oil of the plant was obtained by hydrodistillation. Gas chromatographic mass spectrometric (GC-MS) analysis was performed using a Shimadzu GC-9A with helium as the carrier gas on a DB-5 column (30 m × 0.25 mm i.d; film thickness 0.25 mm). GC–MS analysis was carried out on a Varian 3400 GC–MS system with oven temperature set at 40-250°C at a rate of 4°C; transfer line temperature, 260°C; carrier gas, helium with a linear velocity of 31.5 cm/s; split ratio, 1/60; ionization energy, 70 eV; scan time, 1 s: mass range, 40-300 amu.",['collected from'],1,"['For preparation of   P. roseum  essential oil (EO), aerial parts of the plant were collected from a herb garden (Kashan, Iran) during 2014.']","[[EO, Kashan, Iran]]","[['ORG', 'GPE', 'GPE']]","[[47, 113, 121]]","[[49, 119, 125]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5886561\sections\1_body\1_materials_and_methods\1_general_experimental_desi\1_p.xml,"We designed experiments to examine whether resin type, dehydration prior to entombment and gut microbiota, influenced decay. To mimic as closely as possible natural entombment of insects in resin flies (  Drosophila melanogaster ) were embedded in freshly exuded resin, while alive but unconscious; all flies entombed in resin were stored at room temperature (~23°C) for the duration of the experiments.   Wollemia nobilis  trees were purchased from wollemipine.co.uk and   Pinus sylvestris  trees were purchased from Cole’s Plant Centre in Leicester, UK; fresh resin was collected from cuts on the trunk of each tree. The volume of resin for each experiment was not measured but was approximately equal. Flies were rendered unconscious through brief exposure to freezing temperatures, but importantly fly tissues were not frozen, as evinced by their revival after exposure if they were not quickly entombed. In all treatment groups, the fly is considered to be entrapped when it is stuck to the surface of resin, and entombed when it is entirely covered in resin [  1 ].",['collected from'],1,"['Wollemia nobilis  trees were purchased from wollemipine.co.uk and   Pinus sylvestris  trees were purchased from Cole’s Plant Centre in Leicester, UK; fresh resin was collected from cuts on the trunk of each tree.']","[[Cole’s Plant Centre, Leicester, UK]]","[['ORG', 'GPE', 'GPE']]","[[112, 135, 146]]","[[131, 144, 148]]",[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5886561\sections\1_body\1_materials_and_methods\3_gut_microbiota_and_dehydr\2_p.xml,"In the gut microbiota treatment group we used untreated wild-type flies and flies treated with an antibiotic to alter their bacterial composition and abundances. Wild-type   Drosophila melanogaster  were collected in October 2015 by netting after the harvest in a vineyard in Market Harborough (UK). Immediately, fertilized females were isolated to generate isofemale lines. The isofemale lines were continuously maintained at 18°C in a 12hr:12hr Light:Dark (LD) cycle on standard corn meal food until the time of the experiment. Groups of 10 males (3–4 days old) were collected from 28 isofemale lines and housed in 20 antibiotic treated or 20 untreated vials (for the antibiotic treatment groups and wild type treatment groups, respectively). A solution of Ampicilin and Cloranphenicol (7mg/ml each in 50% Ethanol) was dropped (100ul) on the surface of the food in the antibiotic treated vials. Treated vials were also exposed to UV O/N. The vials were replaced every 2 days for a total of 10 days in LD12:12 at 25°C. The flies were then collected 3 hours after light on (Zeitgeber Time ZT 3) in UV treated 15ml falcon tube in ice, and were then entombed in resin.","['collected in', 'collected from']",2,"['Wild-type   Drosophila melanogaster  were collected in October 2015 by netting after the harvest in a vineyard in Market Harborough (UK).', 'Groups of 10 males (3–4 days old) were collected from 28 isofemale lines and housed in 20 antibiotic treated or 20 untreated vials (for the antibiotic treatment groups and wild type treatment groups, respectively).']","[[Drosophila, Market Harborough, UK], [Groups]]","[['ORG', 'GPE', 'GPE'], ['ORG']]","[[12, 114, 133], [0]]","[[22, 131, 135], [6]]","[['collected in'], ['collected from']]"
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5896386\sections\1_body\1_material_and_methods\1__plant_material\1_p.xml," Tagetes minuta  L. plant was collected in early-autumn of 2015 from Roodbar (latitude: 37  º 44  ׳  20  ״  N ; longitude: 40  º 96  ׳  44   ״ E and 180 m above sea level) in Province of Guilan (Noth of Iran). In this time the plant is in full swing, which can be used for the extraction of essential oil. Plant identification was carried out by botanist, Guilan Agricultural Research Center (GARC), Dr. Morady and a voucher specimen of the plant has been deposited (no. 5543). The material was aired for a few days in a well-ventilated and protected from direct sunlight.",['collected in'],1,['minuta  L. plant was collected in early-autumn of 2015 from Roodbar (latitude: 37  º 44  ׳  20  ״  N ; longitude: 40  º 96  ׳  44'],[[L.]],[['ORG']],[[8]],[[10]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5901951\sections\1_body\1_2__materials_and_methods\2_2_2__fatty_acid_compositi\1_p.xml,"To identify fatty acid composition of the extracted tree-borne seed oils, the seed oils were derivatized to methyl ester using boron trifluoride- (BF3-) methanol before analysis [  13 ]. Approximately 0.1 g of tree-borne seed oils were collected in test tubes, to which 0.5 mL heptadecanoic acid (C17 : 0) (1 mg/mL hexane) was added as an internal reference. After adding 2 mL of 0.5 M NaOH methanol to the test tubes, the tube was heated at 110°C for 10 min using a Reacti-Therm III Heating/Stirring Module (Thermo Fisher Scientific Co., Rockford, IL, USA), which was then cooled to room temperature, and heated again at 110°C after adding 4 mL BF3-methanol for 1 h. After cooling, 2 mL hexane was added to the sample mix and vortexed for 1 min, followed by collection of the hexane layer. Solvent was removed from the hexane layer collected through three repetitions of hexane addition and extraction using nitrogen gas, and then the remaining residue was dissolved with 1 mL hexane again, which was used as the sample for fatty acid analysis. Fatty acids of tree-borne seed oils were analyzed by gas chromatography (GC) using Agilent Technologies 6890N (Agilent Technologies, Santa Clara, CA, USA). An SP-2560 capillary column (100 m × 0.25 mm i.d., 0.25   μ m film thickness; Agilent Technologies) was used as the column for analysis, and nitrogen (2.7 mL/min) was used as carrier gas. Temperature of the inlet and the detector was 250°C. The sample ratio to the inlet was set to 10 : 1, and rates of hydrogen and air for flame ionization at the detector were set to 40 mL and 450 mL/min, respectively. The initial oven temperature was 130°C for 5 min and gradually increased to 240°C by 4°C/min, and maintained at 240°C for 15 min. Analyzed results were identified by retention time on the basis of 37 fatty acids reference standards (Supelco 37 FAME, Sigma-Aldrich Co., St. Louis, MO, USA).",['collected in'],1,"['Approximately 0.1\u2009g of tree-borne seed oils were collected in test tubes, to which 0.5\u2009mL heptadecanoic acid (C17\u2009:\u20090) (1\u2009mg/mL hexane) was added as an internal reference.']",[[C17]],[['ORG']],[[110]],[[113]],[['collected in']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5902937\sections\1_body\1_methods\1_materials_and_reagents\1_p.xml,"The milk thistle (  Silybium marianum  L.) seeds were collected from plants growing in region of Sousse (Centre of Tunisia), during April and June, 2012. The seeds were authenticated at the National Botanical Research Institute Tunisia (INRAT). Seeds were selected according to external color; green seeds were chosen as immature stage, mahogany brown seeds as the intermediate stage and dark brown seeds as the last stage of maturity (mature stage).",['collected from'],1,"['L.) seeds were collected from plants growing in region of Sousse (Centre of Tunisia), during April and June, 2012.']",[[Sousse (Centre of Tunisia]],[['ORG']],[[58]],[[83]],[['collected from']]
C:\Users\shweata\dictionary\ethics_statement_project\oil186\PMC5918559\sections\1_body\1_methods\4_in_vitro_anthelmintic_ass\1_egg_recovery_technique\1_p.xml,"The egg hatch test (EHT) and larval development test (LDT) described below were carried out after the recovery of   H. contortus  eggs according to the method described previously [  18 ]. Approximately 20 g of feces were collected from the rectal ampulla of monospecifically infected animals and immediately filtered under running water (37 °C) through sieves with a mesh size of 500, 150, 90 and 20 μm, respectively. The eggs retained on the last sieve were washed, centrifuged for 5 min at 1811×   g  with distilled water, and recovered in super-saturated saline by simple flotation. After recovery, the eggs were stored on the 20 μm sieve for abundant washing with distilled water to produce a final and quantified aqueous solution of eggs.",['collected from'],1,"['Approximately 20 g of feces were collected from the rectal ampulla of monospecifically infected animals and immediately filtered under running water (37 °C) through sieves with a mesh size of 500, 150, 90 and 20 μm, respectively.']",[[]],[[]],[[]],[[]],[['collected from']]
