,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8229788\sections\1_body\1_2__materials_and_methods\15_2_15__statement_of_human_\1_p.xml,All experimental procedures involving animals in this study were conducted following the institutional guidelines for the care and use of laboratory animals and approved by the Institutional Animal Care and Use Committee of the Institute of Cytology RAS (Assurance Identification numberF18-00380).,"['Institutional Animal Care and Use Committee of', 'Animal Care and Use Committee of']",2,['All experimental procedures involving animals in this study were conducted following the institutional guidelines for the care and use of laboratory animals and approved by the Institutional Animal Care and Use Committee of the Institute of Cytology RAS (Assurance Identification numberF18-00380).'],[[the Institutional Animal Care and Use Committee of the Institute of Cytology RAS]],[['ORG']],[[173]],[[253]],"[['Institutional Animal Care and Use Committee of', 'Animal Care and Use Committee of']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8229788\sections\1_body\1_2__materials_and_methods\9_2_9__animals\1_p.xml,"All experiments were performed with male Wistar rats, weighing 230–250 g. The animals were maintained in the designated animal care facility with free access to tap water and food. All experimental procedures with animals were performed according to the institutional guidelines for the care and use of laboratory animals. All studies on animals were performed after approval by the Institutional Animal Care and Use Committee of the Institute of Cytology RAS (Assurance Identification number F18-00380).","['Institutional Animal Care and Use Committee of', 'Animal Care and Use Committee of']",2,['All studies on animals were performed after approval by the Institutional Animal Care and Use Committee of the Institute of Cytology RAS (Assurance Identification number F18-00380).'],"[[the Institutional Animal Care and Use Committee of the Institute of Cytology RAS, Assurance Identification]]","[['ORG', 'ORG']]","[[56, 138]]","[[136, 162]]","[['Institutional Animal Care and Use Committee of', 'Animal Care and Use Committee of']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8229788\sections\2_back\5_notes.xml, Institutional Review Board Statement  All experimental procedures involving animals in this study were conducted in accordance with the institutional guidelines for the care and use of laboratory animals and approved by the Institutional Animal Care and Use Committee of the Institute of Cytology RAS (Assurance Identification number F18-00380). ,"['Institutional Animal Care and Use Committee of', 'Animal Care and Use Committee of']",2,['All experimental procedures involving animals in this study were conducted in accordance with the institutional guidelines for the care and use of laboratory animals and approved by the Institutional Animal Care and Use Committee of the Institute of Cytology RAS (Assurance Identification number F18-00380).'],"[[the Institutional Animal Care and Use Committee of the Institute of Cytology RAS, Assurance Identification]]","[['ORG', 'ORG']]","[[182, 264]]","[[262, 288]]","[['Institutional Animal Care and Use Committee of', 'Animal Care and Use Committee of']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8233779\sections\2_back\5_notes.xml," Institutional Review Board Statement  The study was conducted according to the guidelines of the Declaration of Helsinki and approved by the Institutional Review Board of L.V Prasad Eye Institute, Hyderabad. (LVPEI ECR/468/Inst./AP/2013/RR-16 and date of approval: 19 July 2018). ",['Institutional Review Board of'],1,"['The study was conducted according to the guidelines of the Declaration of Helsinki and approved by the Institutional Review Board of L.V Prasad Eye Institute, Hyderabad.']",[[the Institutional Review Board of L.V Prasad Eye Institute]],[['ORG']],[[99]],[[157]],[['Institutional Review Board of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8234467\sections\2_back\3_notes.xml," Institutional Review Board Statement  The study was conducted according to the guidelines of the Declaration of Helsinki, and approved by the Ethics Committee of Okayama University (OKU-2011048). ",['Ethics Committee of'],1,"['The study was conducted according to the guidelines of the Declaration of Helsinki, and approved by the Ethics Committee of Okayama University (OKU-2011048).']",[[the Ethics Committee of Okayama University]],[['ORG']],[[100]],[[142]],[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8235161\sections\2_back\5_notes.xml," Institutional Review Board Statement  The study was conducted according to the guidelines for the Proper Conduct of Animal Experiment and Related Activities in Academic Research Institutions and approved by the Institutional Review Board of Sanyo-Onoda City University (protocol code 19006, 2020-8-A, and date of approval 12 March 2020). ",['Institutional Review Board of'],1,"['The study was conducted according to the guidelines for the Proper Conduct of Animal Experiment and Related Activities in Academic Research Institutions and approved by the Institutional Review Board of Sanyo-Onoda City University (protocol code 19006, 2020-8-A, and date of approval 12 March 2020).']","[[the Institutional Review Board, Sanyo-Onoda City University]]","[['ORG', 'ORG']]","[[169, 203]]","[[199, 230]]",[['Institutional Review Board of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8238009\sections\1_body\6_ethics_statement\1_p.xml,"The experiments animals were performed under approval of the Institutional Animal Care and Use Committee of Changzheng Hospital, Naval Medical University, Shanghai, China.","['Institutional Animal Care and Use Committee of', 'Animal Care and Use Committee of']",2,"['The experiments animals were performed under approval of the Institutional Animal Care and Use Committee of Changzheng Hospital, Naval Medical University, Shanghai, China.']","[[the Institutional Animal Care and Use Committee of Changzheng Hospital, Naval Medical University, Shanghai, China]]","[['ORG', 'ORG', 'GPE', 'GPE']]","[[57, 129, 155, 165]]","[[127, 153, 163, 170]]","[['Institutional Animal Care and Use Committee of', 'Animal Care and Use Committee of']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8238610\sections\1_body\1_2__materials_and_methods\1_2_1__inclusion_and_exclus\1_p.xml,"Five patients with erupted and sound third molars were selected. All participants consented to participating in this study, according to the Research Ethics Committee of the São Leopoldo Mandic School of Dentistry, Campinas, Brazil (CAAE: 55547916.0.0000.5374). Ten teeth were obtained, 2 teeth from each of the 5 patients aged between 18 and 25 years.",['Ethics Committee of'],1,"['All participants consented to participating in this study, according to the Research Ethics Committee of the São Leopoldo Mandic School of Dentistry, Campinas, Brazil (CAAE: 55547916.0.0000.5374).']","[[the Research Ethics Committee, the São Leopoldo Mandic School of Dentistry, Campinas, Brazil]]","[['ORG', 'ORG', 'GPE', 'GPE']]","[[72, 105, 150, 160]]","[[101, 148, 158, 166]]",[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8240051\sections\2_back\0_fn-group.xml,"  Institutional review board statement: According to the Ethics Committee of the Bavarian State Chamber of Physicians retrospective reviews of anonymized patient data do not require ethical approval, No. 2021-1022.    Informed consent statement: Patients were not required to give informed consent to the study because the retrospective analysis used anonymized clinical data that were obtained after each patient agreed to treatment by written consent.    Conflict-of-interest statement: The author had honoraria from Takeda and Medtronic for invited presentations during advisory board meetings and satellite symposia. Neither funding nor financial support was administered for the current study.    Manuscript source: Invited manuscript    Peer-review started: January 9, 2021    First decision: January 23, 2021    Article in press: June 4, 2021    Specialty type: Gastroenterology and hepatology    Country/Territory of origin: Germany    Peer-review report’s scientific quality classification    Grade A (Excellent): A    Grade B (Very good): B    Grade C (Good): C    Grade D (Fair): 0    Grade E (Poor): 0    P-Reviewer: Pelletier AL, Yuksel I, Zhao L S-Editor: Fan JR L-Editor: A P-Editor: Ma YJ   ",['Ethics Committee of'],1,"['Institutional review board statement: According to the Ethics Committee of the Bavarian State Chamber of Physicians retrospective reviews of anonymized patient data do not require ethical approval, No. 2021-1022.']",[[the Ethics Committee of the Bavarian State Chamber of Physicians]],[['ORG']],[[51]],[[115]],[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8240221\sections\1_body\1_materials_and_methods\1_p.xml,"The Research Ethics Board for both human samples and animal protocols was approved by the Ethics Committee of West China Hospital, Sichuan University, Chengdu, China. And the experimental protocol was also approved by the ethics committee. All the reagents were purchased from Sigma-Aldrich (St. Louis, MO, USA), cell culture media were supplied by HyClone (Logan, UT, USA), and cell induction media were supplied by Cyagen (Guangzhou, Guangdong, China) unless otherwise stated.",['Ethics Committee of'],1,"['The Research Ethics Board for both human samples and animal protocols was approved by the Ethics Committee of West China Hospital, Sichuan University, Chengdu, China.']","[[The Research Ethics Board, the Ethics Committee of West China Hospital, Sichuan University, Chengdu, China]]","[['ORG', 'ORG', 'ORG', 'GPE', 'GPE']]","[[0, 86, 131, 151, 160]]","[[25, 129, 149, 158, 165]]",[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8240221\sections\2_back\6_notes.xml," Declarations   Ethics approval and consent to participate  The Research Ethics Board for both human samples and animal protocols was approved by the Ethics Committee of West China Hospital, Sichuan University, Chengdu, China (2019085A). Informed consent was obtained from all individual participants included in the study.    Consent for publication  The participants have consented to the submission of this manuscript to the journal. Written informed consent for publication was obtained from the participants.    Competing interests  The authors declare that they have no competing interests.  ",['Ethics Committee of'],1,"['The Research Ethics Board for both human samples and animal protocols was approved by the Ethics Committee of West China Hospital, Sichuan University, Chengdu, China (2019085A).']","[[The Research Ethics Board, the Ethics Committee of West China Hospital, Sichuan University, Chengdu, China]]","[['ORG', 'ORG', 'ORG', 'GPE', 'GPE']]","[[0, 86, 131, 151, 160]]","[[25, 129, 149, 158, 165]]",[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8242583\sections\1_body\1_materials_and_methods\7_in_vivo_wound_healing_tes\1_p.xml,"All the   in vivo  experimental procedures were approved by the IACUC of the Seoul National University (approval number: SNU-190916-2). The   in vivo  wound healing test was carried out using 8-week male balb/c-nude mice (OrientBio Co., Republic of Korea). Carbomer (Polygel CA, Happycall Co., Ltd., Republic of Korea) powder was added to both secretome solutions at 0.5% (  w /  v ), followed by adding triethanolamine to prepare the gel formation by adjusting pH. For preparing the skin wound model, the dorsal skin of mice was pierced using a 6-mm diameter biopsy punch. The adhesive silicone chamber (CoverWell  TM ) was adhered to peripheral regions of the wound to avoid wound contraction and 30 μl of the SF- and SC-containing gel was applied, followed by covering the wound with Tegaderm  TM  film dressing. At certain time points, the wound size was monitored and quantified compared with the initial wound size.",['IACUC of'],1,['All the   in vivo  experimental procedures were approved by the IACUC of the Seoul National University (approval number: SNU-190916-2).'],"[[the Seoul National University, SNU-190916-2]]","[['ORG', 'ORG']]","[[73, 121]]","[[102, 133]]",[['IACUC of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8245228\sections\1_body\1_2__materials_and_methods\1_2_1__ethics_statement\1_p.xml,All procedures in this study were performed with a firm compliance to the guidelines from the Institutional Review Board of Rizhao People's Hospital (Grant No. RY201810259). All patients signed informed consents.,['Institutional Review Board of'],1,"[""All procedures in this study were performed with a firm compliance to the guidelines from the Institutional Review Board of Rizhao People's Hospital (Grant No. RY201810259).""]",[[the Institutional Review Board of Rizhao People's Hospital]],[['ORG']],[[90]],[[148]],[['Institutional Review Board of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8245228\sections\2_back\1_ethical_approval\1_p.xml,All procedures in this study were performed with a firm compliance to the guidelines from the Institutional Review Board of Rizhao People's Hospital (Grant No. RY201810259).,['Institutional Review Board of'],1,"[""All procedures in this study were performed with a firm compliance to the guidelines from the Institutional Review Board of Rizhao People's Hospital (Grant No. RY201810259).""]",[[the Institutional Review Board of Rizhao People's Hospital]],[['ORG']],[[90]],[[148]],[['Institutional Review Board of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8252223\sections\2_back\6_notes.xml," Declarations   Ethics approval and consent to participate  Field sampling of plant material was carried out in a small commercial plantation with the proper verbal authorization and informed consent of the owners, who judged unnecessary any other written consent and participated in the sampling events as part of their own silvicultural management (thinning and pruning). This verbal consent was accepted by the research and ethical committee of the Department of Biology of the Pontifical Xavierian University because two members of the owner’s family and two co-investigators of this research witnessed and endorsed the verbal agreement.  According to Colombian National Legislation, for non-native species field sampling, or sampling of non-wild species or commercial varieties within commercial plantations, the deposit of voucher specimen is not required [    96 ].    Ethical compliance of this research was revised and approved by the research and ethical committee of the School of Sciences of Pontifical Xavierian University.    Consent for publication  Not applicable.    Competing interests  The authors declare that they have no competing interests.  ","['ethical committee of', 'ethical committee of']",2,"['This verbal consent was accepted by the research and ethical committee of the Department of Biology of the Pontifical Xavierian University because two members of the owner’s family and two co-investigators of this research witnessed and endorsed the verbal agreement.', 'Ethical compliance of this research was revised and approved by the research and ethical committee of the School of Sciences of Pontifical Xavierian University.']","[[the Department of Biology of, the Pontifical Xavierian University], [the School of Sciences of Pontifical Xavierian University]]","[['ORG', 'ORG'], ['ORG']]","[[74, 103], [102]]","[[102, 138], [159]]","[['ethical committee of'], ['ethical committee of']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8254544\sections\2_back\1_statement_of_ethics\1_p.xml,"The use of human cell lines was approved by the Committee on Ethics of Medicine, Navy Medical University. Human specimens were obtained and employed with approval of the ethical committee of Shanghai Eastern Hepatobiliary Surgery Hospital and was conducted in accordance with the Declaration of Helsinki.",['ethical committee of'],1,['Human specimens were obtained and employed with approval of the ethical committee of Shanghai Eastern Hepatobiliary Surgery Hospital and was conducted in accordance with the Declaration of Helsinki.'],[[Shanghai Eastern]],[['ORG']],[[85]],[[101]],[['ethical committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8256345\sections\1_body\1_materials_and_methods\2_isolation_and_culture_of_\2_p.xml,"The experiment was approved by the Ethics Committee of Shandong University. Donors aged 16‐25 years old without systemic disease were from Stomatology Hospital of Shandong University, and informed consents were obtained from all of them for collecting fresh healthy tissue. The hPDLSCs and hGMSCs were isolated from corresponding tissues based on reported protocols.   3  ,    26  ,    27   (a) hPDLSCs: newly extracted healthy premolars for orthodontic treatment were cleaned with phosphate‐buffered saline (PBS), and then, periodontal ligament tissues were scraped from the middle one‐third of the root surface and cut into small pieces. (b) hGMSCs: healthy gingival tissues for crown lengthening surgery were gained and cleaned with PBS, and then, the epithelial layer was removed carefully and the proper layer tissues were sliced into small patches. All above tissue pieces were digested in the solution of 3 mg/mL collagenase I (Sigma) and 4 mg/mL dispase (Sigma) at 37°C for 1 hour. Then, the suspension containing cells was seeded into culture dishes and cultured in the culture medium (a‐MEM (Corning) supplemented with 10% foetal bovine serum (Corning)) at 37°C in 5% CO  2  incubator. The medium was refreshed every 3 days.",['Ethics Committee of'],1,['The experiment was approved by the Ethics Committee of Shandong University.'],[[the Ethics Committee of Shandong University]],[['ORG']],[[31]],[[74]],[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8257885\sections\1_body\1_case_presentation\2_ethical_approval\2_p.xml,This study was approved by the Medical Ethics Committee of the First Affiliated Hospital of Xinjiang Medical University. The patient's consent has been obtained in advance for the collection and publication of the relevant data of the paper.,['Ethics Committee of'],1,['This study was approved by the Medical Ethics Committee of the First Affiliated Hospital of Xinjiang Medical University.'],"[[the Medical Ethics Committee, the First Affiliated Hospital of Xinjiang Medical University]]","[['ORG', 'ORG']]","[[27, 59]]","[[55, 119]]",[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8259721\sections\1_body\1_method_and_materials\2_p.xml,"All experimental procedures in this study were approved by the Ethics Committee of Ninth People’s Hospital, Shanghai Jiao Tong University School of Medicine.",['Ethics Committee of'],1,"['All experimental procedures in this study were approved by the Ethics Committee of Ninth People’s Hospital, Shanghai Jiao Tong University School of Medicine.']","[[the Ethics Committee of Ninth People’s Hospital, Shanghai, Jiao Tong University School of Medicine]]","[['ORG', 'GPE', 'ORG']]","[[59, 108, 117]]","[[106, 116, 156]]",[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8267144\sections\1_body\5_ethical_statement\1_p.xml,"This study complied with the ethical principles of the Declaration of Helsinki and was approved by the data management committees of TRUMP and the Ethics Committee of Kyoto University, where this study was conducted. Written informed consent was obtained from all patients.",['Ethics Committee of'],1,"['This study complied with the ethical principles of the Declaration of Helsinki and was approved by the data management committees of TRUMP and the Ethics Committee of Kyoto University, where this study was conducted.']","[[TRUMP, the Ethics Committee of Kyoto University]]","[['ORG', 'ORG']]","[[133, 143]]","[[138, 183]]",[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268036\sections\1_body\3_4__materials_and_methods\1_4_1__patient_recruitment\1_p.xml,"We conducted an interventional prospective cohort study. Patients were recruited from 2017 to 2020 at the Vilnius University Hospital Santaros Klinikos Obstetrics and Gynecology Center Santaros Fertility Center. Females with unexplained infertility or poor ovarian reserve were enrolled in this study. Protocols approved by the Ethics Committee of Biomedical Research of Vilnius District, No 158200-18/7-1049-550. The inclusion criteria were as follows: (a) age of woman at the time of enrollment is 30–35 years (average—35 years old), (b) the average duration of infertility—4.2 years (range 1.5–6.5 years), (c) couples with unexplained infertility diagnosis are confirmed after laboratory and instrumental investigation, (d) woman confirms the participation in the study. The exclusion criteria were as follows: (a) woman is pregnant or breastfeeding, (b) oncological disease was confirmed for woman during the last three years, (c) other infertility causes, except unexplained infertility, are confirmed, (d) woman is addicted to alcohol or other substances, (e) pregnancy is contraindicated, (f) uncontrolled endocrine or other medical conditions, such as prolactinemia or thyroid diseases.",['Ethics Committee of'],1,"['Protocols approved by the Ethics Committee of Biomedical Research of Vilnius District, No 158200-18/7-1049-550.']",[[the Ethics Committee of Biomedical Research of Vilnius District]],[['ORG']],[[22]],[[85]],[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8268422\sections\2_back\3_notes.xml, Institutional Review Board Statement  The study was conducted according to the guidelines of the Declaration of Helsinki and approved by the Institutional Review Board of Masonic Medical Research Institute (MMRL 003-Molecular Genetic Basis for Inherited Cardiac Arrhythmias and Cardiomyopathies IRB#001. Approval date: 5 November 2020). ,['Institutional Review Board of'],1,['The study was conducted according to the guidelines of the Declaration of Helsinki and approved by the Institutional Review Board of Masonic Medical Research Institute (MMRL 003-Molecular Genetic Basis for Inherited Cardiac Arrhythmias and Cardiomyopathies IRB#001.'],"[[the Institutional Review Board, Masonic Medical Research Institute]]","[['ORG', 'ORG']]","[[99, 133]]","[[129, 167]]",[['Institutional Review Board of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8269806\sections\1_body\1_2__materials_and_methods\2_2_1__hdpscs_culture_and_g\2_p.xml,"Each patient or guardian gave informed consent to tooth extraction obtained with piezo-surgery technology, which was in accordance with the Declaration of Helsinki, for re-use of biospecimens in research applications. Moreover, the study was approved by the Independent Ethical Committee of University Hospital of Bari, Italy (protocol number 155/2021, 27 January 2021). With the purpose to preserve dental tissues for consequent cell isolation and expansion, piezo-surgery technology enables selective tissue cutting, and consequently, tooth buds or embedded third molars can effortlessly be removed from bones with slight wound to periodontal fibers or bud follicles.",['Ethical Committee of'],1,"['Moreover, the study was approved by the Independent Ethical Committee of University Hospital of Bari, Italy (protocol number 155/2021, 27 January 2021).']","[[the Independent Ethical Committee of University Hospital of Bari, Italy]]","[['ORG', 'GPE']]","[[36, 102]]","[[100, 107]]",[['Ethical Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8269898\sections\1_body\1_2__materials_and_methods\3_2_3__jurkat_t_cell_cultur\5_p.xml,"The Local Ethics Committee of Innovation Park, Immanuel Kant Baltic Federal University, Kaliningrad, Russia approved manipulations with human cells in vitro (Permission No. 2 from 6 March 2017).",['Ethics Committee of'],1,"['The Local Ethics Committee of Innovation Park, Immanuel Kant Baltic Federal University, Kaliningrad, Russia approved manipulations with human cells in vitro (Permission No. 2 from 6 March 2017).']","[[The Local Ethics Committee of Innovation Park, Russia]]","[['ORG', 'GPE']]","[[0, 101]]","[[45, 107]]",[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8272189\sections\1_body\3_4__materials_and_methods\8_4_8__bleeding_assay\1_p.xml,The bleeding experiment was approved by the Institutional Animal Experiments Local Ethics Committee of Biocenter of Gyeonggi Province (No. 2018-06-0004).,['Ethics Committee of'],1,['The bleeding experiment was approved by the Institutional Animal Experiments Local Ethics Committee of Biocenter of Gyeonggi Province'],"[[the Institutional Animal Experiments Local Ethics Committee, Gyeonggi Province]]","[['ORG', 'GPE']]","[[40, 116]]","[[99, 133]]",[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8272189\sections\2_back\3_notes.xml," Institutional Review Board Statement  The study was conducted according to the guidelines of the Declaration of Helsinki, and approved by the Institutional Animal Experiments Local Ethics Committee of Biocenter of Gyeonggi Province (No. 2018-06-0004). ",['Ethics Committee of'],1,"['The study was conducted according to the guidelines of the Declaration of Helsinki, and approved by the Institutional Animal Experiments Local Ethics Committee of Biocenter of Gyeonggi Province (No. 2018-06-0004).']",[[the Institutional Animal Experiments Local Ethics Committee]],[['ORG']],[[100]],[[159]],[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8278007\sections\1_body\1_materials_and_methods\2_cell_culture\1_p.xml,C57BL/6 mice (6∼8 weeks) were obtained from the Experimental Animal Center of Xiamen University. All experimental procedures used for animals in ophthalmology and vision research are in compliance with the regulations of the Association for Research in Vision and Ophthalmology (ARVO) and have been approved by the Experimental Animal Ethics Committee of Xiamen University.,['Ethics Committee of'],1,['All experimental procedures used for animals in ophthalmology and vision research are in compliance with the regulations of the Association for Research in Vision and Ophthalmology (ARVO) and have been approved by the Experimental Animal Ethics Committee of Xiamen University.'],"[[the Association for Research in Vision and Ophthalmology (ARVO, the Experimental Animal Ethics Committee of Xiamen University]]","[['ORG', 'ORG']]","[[124, 214]]","[[186, 275]]",[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8278007\sections\1_body\5_ethics_statement\1_p.xml,The animal study was reviewed and approved by the Experimental Animal Ethics Committee of Xiamen University.,['Ethics Committee of'],1,['The animal study was reviewed and approved by the Experimental Animal Ethics Committee of Xiamen University.'],[[the Experimental Animal Ethics Committee of Xiamen University]],[['ORG']],[[46]],[[107]],[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8278233\sections\1_body\6_ethics_statement\1_p.xml,"Ethical approval for the study and for the follow-up of patients to adulthood was granted by the Ethical Review Board of Karolinska University Hospital (Dnr 427/03) and the Regional Ethics Committee of Stockholm (Dnr 2011/1158-31/2, 2014/470-32, 2016/2530-32 and 2018/2255-32). Written informed consent to participate in this study was provided by the participants’ legal guardian/next of kin.",['Ethics Committee of'],1,"['Ethical approval for the study and for the follow-up of patients to adulthood was granted by the Ethical Review Board of Karolinska University Hospital (Dnr 427/03) and the Regional Ethics Committee of Stockholm (Dnr 2011/1158-31/2, 2014/470-32, 2016/2530-32 and 2018/2255-32).']","[[the Ethical Review Board, Karolinska University Hospital, the Regional Ethics Committee of Stockholm]]","[['ORG', 'ORG', 'ORG']]","[[93, 121, 169]]","[[117, 151, 211]]",[['Ethics Committee of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8278611\sections\0_front\1_article-meta\13_abstract.xml,"  Background  Perianal fistula is one of the most common complications in Crohn’s disease, and various medical and surgical treatments are being tried. The aim of this study was to compare the perianal fistula closure rates following treatment with anti-tumor necrosis factor (TNF) agents or autologous adipose tissue-derived stem cell (auto-ASC) transplantation with Crohn’s disease (CD).    Methods  CD patients who underwent seton placement for perianal fistula from January 2015 to December 2019 at a tertiary referral center were retrospectively reviewed. Patients were divided into two groups, one that received sequential treatments with anti-TNF agents (anti-TNF group) and the other that underwent auto-ASC transplantation (stem cell group). Clinical variables and fistula closure rates were compared in the two groups.    Results  Of the 69 patients analyzed, 39 were treated with anti-TNF agents and 30 underwent auto-ASC transplantation. Compared with the stem cell group, patients in the anti-TNF group were older (    p =0.028), were more frequently male (    p =0.019), had fistulas with more penetrating behavior (    p =0.002), had undergone surgery more frequently (    p =0.010), and had a shorter interval from seton placement to intended treatment (    p <0.001). During a median follow-up of 46 months (range, 30–52.5 months), fistula closure rates were significantly faster (83.3% vs. 23.1%,     p <0.001), and the mean interval from seton placement to fistula closure significantly shorter (14 vs. 37 months,     p <0.001) in the stem cell than in the anti-TNF group. Three patients experienced fistula recurrence, all in the stem cell group.      Conclusions  Medical treatment using anti-TNF agents and auto-ASC transplantation are feasible treatment options after seton placement for Crohn’s perianal fistula. However, the closure rate was significantly faster and the time to closure significantly shorter in patients who underwent auto-ASC transplantation than medical treatment.    Trial registration  This study was retrospectively registered and approved by the Institutional Review Board of Asan Medical Center, number     2020-1059 .    ",['Institutional Review Board of'],1,"['This study was retrospectively registered and approved by the Institutional Review Board of Asan Medical Center, number     2020-1059 .']",[[the Institutional Review Board]],[['ORG']],[[58]],[[88]],[['Institutional Review Board of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8278611\sections\1_body\1_methods\1_patients_and_clinical_var\1_p.xml,"Data were retrospectively reviewed in CPF patients who underwent seton placement from January 2015 to December 2019 at Asan Medical Center, Seoul, South Korea. CD was diagnosed by gastroenterologists based on clinical, endoscopic, radiological, and histopathologic criteria according to the diagnostic guidelines for CD in Korea [  32 ]. There is no single gold standard for the diagnosis of CD and typical endoscopic findings of CD are non-continuous distribution of longitudinal ulcers, cobblestone mucosal appearance, and aphthous ulcerations arranged in a longitudinal fashion. The evaluation of small bowel with small bowel follow-through is recommended for suspected CD to establish diagnosis and to determine the extent and location of disease. Focal and patchy chronic inflammation, focal crypt irregularity, and non-caseating granulomas are usual microscopic features of CD. Patients who underwent examination under anesthesia, those without a detected fistula tract, patients with insufficient medical records, and those lost to follow-up were excluded. Patients were divided into an anti-TNF group and a stem cell group. The anti-TNF group included patients who received anti-TNF agent treatment for any purpose after seton drainage for perianal fistula. The stem cell group included patients who underwent auto-ASC transplantation after seton drainage for perianal fistula without receiving anti-TNF agents. The anti-TNF group therefore included patients who received at least one injection or infusion of anti-TNF agents within 3 months before or after surgery for treatment of perianal fistula, whereas the stem cell group excluded patients who received anti-TNF agents within 3 months before or after surgery for treatment of perianal fistula. Patients’ characteristics, including age, gender, smoking, and subclass of the Montreal classification [  33 ], were compared. The Montreal classification describes the age of onset, extent and behavior of CD in more detail (Table   1 ). Fistula evaluation included fistula type (simple vs. complex, single vs. multiple), perioperative CD medication (immunomodulators or steroids) without anti-TNF agents, presence of proctitis or stricture, and presence of perianal abscess. Anti-TNF agents used in this study were infliximab (Remicade®, Janssen Biotech, Inc., Horsham, PA, USA) and adalimumab (Humira®, AbbVie, Inc., North Chicago, IL, USA). Auto-ASC used in this study was Cupistem® (Anterogen Co.,Ltd, Seoul, South Korea). The study protocol was approved by the Institutional Review Board of Asan Medical Center (No. 2020-1059). ",['Institutional Review Board of'],1,['The study protocol was approved by the Institutional Review Board of Asan Medical Center (No. 2020-1059).'],[[the Institutional Review Board]],[['ORG']],[[35]],[[65]],[['Institutional Review Board of']]
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8278611\sections\2_back\6_notes.xml," Declarations   Ethics approval and consent to participate  This retrospective study was performed following the ethical policies of the Asan Medical Center in Seoul, South Korea, and was approved by the Institutional Review Board of Asan Medical Center (No. 2020-1059). Informed consent was waived because of the retrospective observational nature of this study, involving previously collected data.    Consent for publication  Not applicable    Competing interests  The authors declare that they have no competing interests.  ",['Institutional Review Board of'],1,"['This retrospective study was performed following the ethical policies of the Asan Medical Center in Seoul, South Korea, and was approved by the Institutional Review Board of Asan Medical Center (No. 2020-1059).']","[[the Asan Medical Center, Seoul, South Korea, the Institutional Review Board]]","[['ORG', 'GPE', 'GPE', 'ORG']]","[[73, 100, 107, 140]]","[[96, 105, 118, 170]]",[['Institutional Review Board of']]
