,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5788217\sections\1_body\5_acknowledgments\0_title.xml,Acknowledgments,['Acknowledgments'],1,['Acknowledgments'],[[]],[[]],[[]],[[]],[['Acknowledgments']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5788217\sections\1_body\5_acknowledgments\1_p.xml," This study was funded by a grant from Faculty of Veterinary Medicine and Institute of Biotechnology, Urmia University. The authors would like to thank Dr. Mahmoudian for his assistance.",['authors would like'],1,['The authors would like to thank Dr. Mahmoudian for his assistance.'],[[]],[[]],[[]],[[]],[['authors would like']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5789270\sections\2_back\0_ack.xml, Acknowledgments  Work carried out with a contribution of the LIFE financial instrument of the European Union for the project “Low pesticide IPM in sustainable and safe fruit production” (Contract No. LIFE13 ENV/HR/000580).  ,['Acknowledgments'],1,['Acknowledgments  Work carried out with a contribution of the LIFE financial instrument of the European Union for the project “Low pesticide IPM in sustainable and safe fruit production” (Contract No.'],"[[the European Union, IPM]]","[['ORG', 'ORG']]","[[90, 140]]","[[108, 143]]",[['Acknowledgments']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5789316\sections\2_back\0_ack.xml," Acknowledgments  This work was supported by the grant RTA2014-00062-00-00 of the Spanish INIA, and the activity of the Consolidated Research Group A12 of Aragon. ",['Acknowledgments'],1,['Acknowledgments'],[[]],[[]],[[]],[[]],[['Acknowledgments']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5794096\sections\2_back\0_ack.xml," Authors thank the Post-Graduation Program in Pharmaceutical Sciences, UFRGS, especially T. Tasca (*) from Laboratório de Pesquisa em Parasitologia, Faculdade de Farmácia, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil, for the helping with    T .    vaginalis  protocols assays. We are thankful for the financial support from Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (Capes), Grant #1608/2011.  ","['Authors thank', 'financial support']",2,"['Authors thank the Post-Graduation Program in Pharmaceutical Sciences, UFRGS, especially T. Tasca (*) from Laboratório de Pesquisa em Parasitologia, Faculdade de Farmácia, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil, for the helping with    T .', 'We are thankful for the financial support from Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (Capes), Grant #1608/2011.']","[[the Post-Graduation Program in Pharmaceutical Sciences, UFRGS, T. Tasca, Laboratório de Pesquisa, Parasitologia, RS, Brazil], [Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (Capes]]","[['ORG', 'ORG', 'ORG', 'ORG', 'GPE', 'GPE', 'GPE'], ['ORG']]","[[14, 70, 88, 106, 133, 228, 232], [47]]","[[68, 75, 96, 129, 146, 230, 238], [113]]","[['Authors thank'], ['financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5795983\sections\2_back\0_ack.xml," Acknowledgments  This work was supported by São Paulo Research Foundation—FAPESP (2015/14278-6). The authors thank the botanist Inara Regiane Moreira Coneglian for plant identification; our collaborators Mário Machado Martins, Eduardo Bagagli, Vera Lúcia Mores Rall and Luiz Claudio Di Stasi for analysis tools, materials and helpful suggestions; Coordination for the Improvement of Higher Education Personnel—CAPES for the scholarship granted to Fabiana Barcelos Furtado. ","['Acknowledgments', 'authors thank', 'helpful suggestions']",3,"['Acknowledgments', 'The authors thank the botanist Inara Regiane Moreira Coneglian for plant identification; our collaborators Mário Machado Martins, Eduardo Bagagli, Vera Lúcia Mores Rall and Luiz Claudio Di Stasi for analysis tools, materials and helpful suggestions; Coordination for the Improvement of Higher Education Personnel—CAPES for the scholarship granted to Fabiana Barcelos Furtado.']","[[], [Inara]]","[[], ['GPE']]","[[], [31]]","[[], [36]]","[['Acknowledgments'], ['authors thank', 'helpful suggestions']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5797122\sections\1_body\2_discussion\1_p.xml,"To introduce NPL as a strategy to reduce mosquito bites requires governmental approval from several ministries’ (Health, Agriculture, Science and Education, Planning and Reconstruction), and collaborations from university (faculty of medicine, agriculture), UN agencies (WHO, Global Fund, UNICEF), foreign donors, governments, and agricultural cooperatives who devised the implementation strategy. Working with the media acquaints the population to the opportunities and challenges and plays an important role mobilizing the decision makers at the local and political sphere.",['Fund'],1,"['To introduce NPL as a strategy to reduce mosquito bites requires governmental approval from several ministries’ (Health, Agriculture, Science and Education, Planning and Reconstruction), and collaborations from university (faculty of medicine, agriculture), UN agencies (WHO, Global Fund, UNICEF), foreign donors, governments, and agricultural cooperatives who devised the implementation strategy.']","[[NPL, UN, WHO, Global Fund, cooperatives]]","[['ORG', 'ORG', 'ORG', 'ORG', 'ORG']]","[[13, 258, 271, 276, 344]]","[[16, 260, 274, 287, 356]]",[['Fund']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5797122\sections\2_back\1_ack.xml," Acknowledgements  We thank the French Ambassador for a financial contribution and his personal implication in the project, the Batwa of Matara, ABEM, Aliksir, ALUMA, ACVE, and all the organizations that participated directly or indirectly in the financing. We would like to thank Mr. Marco Giulio Rigamonti for the optical microscope image. ","['We thank', 'financial contribution']",2,"['We thank the French Ambassador for a financial contribution and his personal implication in the project, the Batwa of Matara, ABEM, Aliksir, ALUMA, ACVE, and all the organizations that participated directly or indirectly in the financing.']","[[Batwa of Matara, ABEM, Aliksir, ALUMA, ACVE]]","[['ORG', 'GPE', 'GPE', 'ORG', 'ORG']]","[[109, 126, 132, 141, 148]]","[[124, 130, 139, 146, 152]]","[['We thank', 'financial contribution']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5806308\sections\2_back\1_ack.xml," Acknowledgements  To the Faculty of Chemical Engineering at Universidad Autónoma de Yucatán, FEMSA Biotechnology Center at Instituto Tecnológico y de Estudios Superiores de Monterrey, Campus Monterrey and Instituto Tecnológico de Mérida for the facilities provided during the research. To the Herbarium at Natural Resources Unit of the Center of Scientific Research of Yucatán by the ease provided during the process of classification and identification of the specimens of plant material. Special thanks to the personnel in charge and technical staff of the Laboratory of Microbiology and Biotechnology, Laboratory of Cell Culture and Laboratory of Fermentations. To the Consejo Nacional de Ciencia y Tecnología (CONACYT) for the financial support through the scholarship number 222612.   Funding  CINVESTAV-IPN funded this project. Institutional financing consisted of the purchase of material, reagents, and payments of doctoral research stay.    Availability of data and materials  All the data obtained and materials analyzed in this research are available with the corresponding author.  ","['facilities provided', 'Special thanks', 'financial support']",3,"['Acknowledgements  To the Faculty of Chemical Engineering at Universidad Autónoma de Yucatán, FEMSA Biotechnology Center at Instituto Tecnológico y de Estudios Superiores de Monterrey, Campus Monterrey and Instituto Tecnológico de Mérida for the facilities provided during the research.', 'Special thanks to the personnel in charge and technical staff of the Laboratory of Microbiology and Biotechnology, Laboratory of Cell Culture and Laboratory of Fermentations.', 'To the Consejo Nacional de Ciencia y Tecnología (CONACYT) for the financial support through the scholarship number 222612.']","[[the Faculty of Chemical Engineering, FEMSA Biotechnology Center], [the Laboratory of Microbiology and Biotechnology, Laboratory of Cell Culture and Laboratory of Fermentations], [the Consejo Nacional de Ciencia, CONACYT]]","[['ORG', 'ORG'], ['ORG'], ['ORG', 'ORG']]","[[21, 93], [65], [3, 49]]","[[56, 119], [173], [34, 56]]","[['facilities provided'], ['Special thanks'], ['financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5807769\sections\2_back\1_ack.xml," Authors’ contributions  ZS conducted the AFM experiments, was responsible for MIC determination and associated data analysis. AAG conceived the idea of using essential oils and provided intellectual input into the manuscript. TS designed all experiments and performed LSCM, cell wall stress experiments and wrote an initial draft of the paper. MW provided knock-out strains, JM clinical strains and each provided intellectual input into the data interpretation and manuscript. TESD wrote the initial research proposal, supervised the work, provided intellectual input and edited the manuscript. All authors read and approved the final manuscript.   Acknowledgements  We are grateful to Dr. Richard J. Bennett, Department of Molecular Microbiology and Immunology, Brown University, USA, for providing the RSY150 and RSY35 for this study. We thank Rebecca Jameson for the GC-FID and GC–MS analysis of the CNB oil and Cheghaf Madarati for images of glucanase treated     C. albicans .      Competing interests  The authors declare that they have no competing interests.    Consent for publication  Not applicable.    Ethics approval and consent to participate  Committees from the following institutions approved this study: University of Regina’s research ethics board and Regina Qu’Appelle Health Region. Samples were taken as part of routine care and anonymized, therefore according to ethical guidelines a wavier was granted for patient consent since this is no longer considered personal data.    Funding  This work was supported by National Science and Engineering Research Council (NSERC) grant to TESD (228206-07) and a NSERC Canada Research Chair to MW (950-228957). TESD was supported by the Canada Foundation for Innovation (CFI). TS was partially supported by the Faculty of Science and TESD’s CFI IOF. ZS was partially supported by the Faculty of Graduate Studies and Research at the University of Regina.    Publisher’s Note  Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.  ","['grateful', 'for providing', 'We thank']",3,"['We are grateful to Dr. Richard J. Bennett, Department of Molecular Microbiology and Immunology, Brown University, USA, for providing the RSY150 and RSY35 for this study.', 'We thank Rebecca Jameson for the GC-FID and GC–MS analysis of the CNB oil and Cheghaf Madarati for images of glucanase treated     C. albicans .']","[[Department of Molecular Microbiology and Immunology, Brown University, USA], [GC, Cheghaf Madarati]]","[['ORG', 'GPE'], ['ORG', 'ORG']]","[[43, 114], [44, 78]]","[[112, 117], [46, 94]]","[['grateful', 'for providing'], ['We thank']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5811758\sections\2_back\0_ack.xml," Acknowledgment  This study was conducted as part of a Pharm.D. student thesis project in Faculty of Pharmacy, Pharmaceutical Sciences Branch of the Islamic Azad University, Tehran, Iran. The authors would like to thank the personnel of the Pharmacology and Toxicology Laboratories (Ms. Amiri) for their help. ",['authors would like'],1,['The authors would like to thank the personnel of the Pharmacology and Toxicology Laboratories (Ms. Amiri) for their help.'],[[the Pharmacology and Toxicology Laboratories]],[['ORG']],[[49]],[[93]],[['authors would like']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5813356\sections\0_front\1_article-meta\15_funding-group.xml,   Belgian Fund of Scientific Research (FNRS)    T.0190.13  ,['Fund'],1,['Belgian Fund of Scientific Research (FNRS)'],"[[Belgian Fund of Scientific Research, FNRS]]","[['ORG', 'ORG']]","[[0, 37]]","[[35, 41]]",[['Fund']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5813356\sections\0_front\1_article-meta\15_UNK1_funding-group.xml,   Belgian Fund of Scientific Research (FNRS)    T.0190.13  ,['Fund'],1,['Belgian Fund of Scientific Research (FNRS)'],"[[Belgian Fund of Scientific Research, FNRS]]","[['ORG', 'ORG']]","[[0, 37]]","[[35, 41]]",[['Fund']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5813356\sections\2_back\1_ack.xml," We are grateful to Madame Maude Bourlet for her assistance to carry out the bioassays.   Funding  This work is partly supported by the Belgian Fund of Scientific Research (FNRS) T.0190.13.    Availability of data and materials  The plant materials and methods used were available upon request. All data obtained have been included into the manuscript.    Author’s contributions  AH collected plant material, extracted essential oils, tested the biological activities of essential oils and analyzed data; JB developed the methods; CB controlled experiments; GF identified chemical composition of essential oils; ZM identified the plant; YVH contributed to manuscript preparation and JQL supervised the study and edited the manuscript. All authors have read and approved the manuscript.  ","['grateful', 'Fund']",2,"['We are grateful to Madame', 'This work is partly supported by the Belgian Fund of Scientific Research (FNRS)']","[[], [the Belgian Fund of Scientific Research, FNRS]]","[[], ['ORG', 'ORG']]","[[], [33, 74]]","[[], [72, 78]]","[['grateful'], ['Fund']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5822514\sections\1_body\4_conclusion\2_financial_support_and_spo\0_title.xml,Financial support and sponsorship,['Financial support'],1,['Financial support and sponsorship'],[[]],[[]],[[]],[[]],[['Financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5822514\sections\1_body\4_conclusion\2_financial_support_and_spo\1_p.xml,"Financial support grant from CONACYT (RTM, grant number RFT/249575) and CIC/UMSNH (Project 2.10 to RSG and 14.1 to AOZ).",['Financial support'],1,"['Financial support grant from CONACYT (RTM, grant number RFT/249575) and CIC/UMSNH (Project 2.10 to RSG and 14.1 to AOZ).']","[[CONACYT, CIC, AOZ]]","[['ORG', 'ORG', 'ORG']]","[[29, 72, 115]]","[[36, 75, 118]]",[['Financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5830750\sections\2_back\0_ack.xml, Acknowledgements  We gratefully acknowledge financial support from the Research Council of the Islamic Azad University of Yazd. ,"['acknowledge', 'financial support']",2,['We gratefully acknowledge financial support from the Research Council of the Islamic Azad University of Yazd.'],"[[the Research Council, the Islamic Azad University of Yazd]]","[['ORG', 'ORG']]","[[49, 73]]","[[69, 108]]","[['acknowledge', 'financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5830750\sections\2_back\4_funding\1_p.xml,"This work was financially supported by the Research Council of the Islamic Azad University of Yazd, Iran.",['financially supported'],1,"['This work was financially supported by the Research Council of the Islamic Azad University of Yazd, Iran.']","[[the Research Council, the Islamic Azad University of Yazd, Iran]]","[['ORG', 'ORG', 'GPE']]","[[39, 63, 100]]","[[59, 98, 104]]",[['financially supported']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5838999\sections\2_back\1_ack.xml," Acknowledgements  The authors would like to thank all of the colleagues and students who contributed to this study. The authors are indebted to Dr. Anouar Fendri, Associate Professor attached to Sfax University, for English language correction.   Funding  The authors declare that they have received no funding for the research reported.    Availability of data and materials  The complete data are all contained within the paper and are also available from the corresponding author on reasonable request.  ",['authors would like'],1,['The authors would like to thank all of the colleagues and students who contributed to this study.'],[[]],[[]],[[]],[[]],[['authors would like']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5842484\sections\2_back\0_ack.xml, ACKNOWLEDGEMENTS  The authors sincerely thank Dr. Seyed Mansour Mirtadzadini; Biology Department; Shahid Bahonar University of Kerman. ,['authors sincerely thank'],1,['The authors sincerely thank Dr. Seyed Mansour Mirtadzadini; Biology Department; Shahid Bahonar University of Kerman.'],"[[Biology Department, Shahid Bahonar University of Kerman]]","[['ORG', 'ORG']]","[[60, 80]]","[[78, 115]]",[['authors sincerely thank']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5842484\sections\2_back\1_ref-list\5_ref.xml, 5     Trinchieri  G    Sher  A    Cooperation of Toll-like receptor signals in innate immune defense  Nat Rev Immunol  2007  7  3  179  190  17318230  ,['Cooperation'],1,['A    Cooperation of Toll-like receptor signals in innate immune defense'],[[]],[[]],[[]],[[]],[['Cooperation']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5848570\sections\2_back\1_ack.xml, Acknowledgements  The authors are grateful to Dr. Oben Mbeng Lawrence for English revision.   Funding  Not applicable.    Availability of data and materials  The dataset supporting the conclusions of this article is included within the article.  ,['grateful'],1,['The authors are grateful to Dr. Oben Mbeng Lawrence for English revision.'],[[]],[[]],[[]],[[]],[['grateful']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5855832\sections\2_back\0_ack.xml," Acknowledgments  This work was supported by a grant from University Sidi Mohamed Ben Abdallah for Laboratory Physiology-Pharmacology & Environmental health. The authors would like to thank the Regional Center of Interface, University Sidi Mohamed Ben Abdellah, Fez, Morocco for providing GC/MS facilities. ","['Acknowledgments', 'authors would like', 'for providing']",3,"['Acknowledgments', 'The authors would like to thank the Regional Center of Interface, University Sidi Mohamed Ben Abdellah, Fez, Morocco for providing GC/MS facilities.']","[[], [Morocco, GC]]","[[], ['GPE', 'GPE']]","[[], [109, 131]]","[[], [116, 133]]","[['Acknowledgments'], ['authors would like', 'for providing']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5858069\sections\1_body\5_clinical_relevance\4_financial_support_and_spo\0_title.xml,Financial support and sponsorship,['Financial support'],1,['Financial support and sponsorship'],[[]],[[]],[[]],[[]],[['Financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5858457\sections\2_back\0_ack.xml," Acknowledgment  The authors are thankful to the Department of Biotechnology, Periyar University, Salem, Tamil Nadu, India, for providing facilities for carrying out this research work, and we would also like to thank the Institute of Vector Control Zoonoses (IVCZ), Banahalli, TN, India, for providing mosquito larvae. ","['for providing', 'providing facilities', 'for providing']",3,"['The authors are thankful to the Department of Biotechnology, Periyar University, Salem, Tamil Nadu, India, for providing facilities for carrying out this research work, and we would also like to thank the Institute of Vector Control Zoonoses (IVCZ), Banahalli, TN, India, for providing mosquito larvae.']","[[the Department of Biotechnology, Periyar University, Salem, Tamil Nadu, India, the Institute of Vector Control Zoonoses, IVCZ, TN, India]]","[['ORG', 'ORG', 'GPE', 'GPE', 'GPE', 'ORG', 'ORG', 'GPE', 'GPE']]","[[28, 61, 81, 88, 100, 201, 243, 261, 265]]","[[59, 79, 86, 98, 105, 241, 247, 263, 270]]","[['for providing', 'providing facilities', 'for providing']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5859817\sections\2_back\0_ack.xml," Acknowledgments  The authors would like to thank their colleagues from Division of Pathological Anatomy, the Cancer Diagnosis and Treatment Centre of Military Hospital 175 and Department of Analytical Chemistry, University of Science, Vietnam National University of Ho Chi Minh City for their assistance during this project. ","['Acknowledgments', 'authors would like']",2,"['Acknowledgments', 'The authors would like to thank their colleagues from Division of Pathological Anatomy, the Cancer Diagnosis and Treatment Centre of Military Hospital 175 and Department of Analytical Chemistry, University of Science, Vietnam National University of Ho Chi Minh City for their assistance during this project.']","[[], [Division of Pathological Anatomy, Department of Analytical Chemistry, University of Science, Vietnam National University of Ho Chi Minh City]]","[[], ['ORG', 'ORG', 'ORG', 'ORG']]","[[], [54, 159, 195, 218]]","[[], [86, 193, 216, 265]]","[['Acknowledgments'], ['authors would like']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5871051\sections\2_back\0_ack.xml," Acknowledgments  The authors are thankful to the Research Deputy of Kashan University of Medical Sciences, Kashan, Iran, for financial support. ","['Acknowledgments', 'financial support']",2,"['Acknowledgments', 'The authors are thankful to the Research Deputy of Kashan University of Medical Sciences, Kashan, Iran, for financial support.']","[[], [Kashan University of Medical Sciences, Kashan, Iran]]","[[], ['ORG', 'GPE', 'GPE']]","[[], [51, 90, 98]]","[[], [88, 96, 102]]","[['Acknowledgments'], ['financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5871051\sections\2_back\1_fn-group.xml,"   Author Contributions:  FSC contributed to the design of the study, supervised the work scientifically, and edited the English manuscript. MS contributed to the data collection and laboratory testing. RSC developed the original idea, analyzed and abstracted the data, and prepared the manuscript.       Declaration of Conflicting Interests:  The authors declared no potential conflicts of interest with respect to the research, authorship, and/or publication of this article.       Funding:  The authors disclosed receipt of the following financial support for the research, authorship, and/or publication of this article: This study received financial support from the Deputy of Research of Kashan University of Medical Sciences, Kashan, Iran (Grant No.: 95009).       Ethical Approval:  The study protocol was approved by Ethical Committee of Kashan University of Medical Sciences, Kashan, Iran.    ","['financial support', 'financial support']",2,"['The authors disclosed receipt of the following financial support for the research, authorship, and/or publication of this article: This study received financial support from the Deputy of Research of Kashan University of Medical Sciences, Kashan, Iran (Grant No.: 95009).']","[[Kashan University of Medical Sciences, Kashan, Iran]]","[['ORG', 'GPE', 'GPE']]","[[200, 239, 247]]","[[237, 245, 251]]","[['financial support', 'financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5871294\sections\2_back\0_fn-group.xml,"   Author Contributions:  All authors contributed to the design, execution, analysis, and writing of this article.       Declaration of Conflicting Interests:  The authors declared no potential conflicts of interest with respect to the research, authorship, and/or publication of this article.       Funding:  The authors disclosed receipt of the following financial support for the research, authorship, and/or publication of this article: This study was financially supported by Shiraz University of Medical Sciences (Grant Number 88-01-43-1807).       Ethical Approval:  This work is an experimental and laboratorial study and needs no ethical approval.    ","['financial support', 'financially supported']",2,"['The authors disclosed receipt of the following financial support for the research, authorship, and/or publication of this article: This study was financially supported by Shiraz University of Medical Sciences (Grant Number 88-01-43-1807).']",[[Shiraz University of Medical Sciences (Grant Number]],[['ORG']],[[171]],[[222]],"[['financial support', 'financially supported']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5872285\sections\2_back\0_ack.xml, Acknowledgments  The author would like to acknowledge Malcolm Diack of Otago Locusts for his kind donation of    Locusta migraotria  samples and Jenny Kim for her help during lipid analysis.  ,"['Acknowledgments', 'acknowledge']",2,"['Acknowledgments', 'The author would like to acknowledge Malcolm Diack of Otago Locusts for his kind donation of    Locusta migraotria  samples and Jenny Kim for her help during lipid analysis.']","[[], []]","[[], []]","[[], []]","[[], []]","[['Acknowledgments'], ['acknowledge']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5872290\sections\2_back\0_ack.xml, Acknowledgments  Sergio Andrade-Ochoa and Karla Fabiola Chacón-Vargas would like to thank Consejo Nacional de Ciencia y Tecnología (CONACYT) for scholarship for their graduate studies. Sergio Andrade-Ochoa wishes to acknowledge the support of Intituto Chihuahuense de la Juventud (ICHIJUV) and Eric Contreras-Suarez in carrying out this work.  ,"['Acknowledgments', 'acknowledge']",2,"['Acknowledgments  Sergio Andrade-Ochoa and Karla Fabiola Chacón-Vargas would like to thank Consejo Nacional de Ciencia y Tecnología (CONACYT) for scholarship for their graduate studies.', 'Sergio Andrade-Ochoa wishes to acknowledge the support of Intituto Chihuahuense de la Juventud (ICHIJUV) and Eric Contreras-Suarez in carrying out this work.']","[[Consejo Nacional de Ciencia, CONACYT], [ICHIJUV]]","[['ORG', 'ORG'], ['ORG']]","[[90, 132], [96]]","[[117, 139], [103]]","[['Acknowledgments'], ['acknowledge']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5874608\sections\2_back\0_ack.xml," Acknowledgments  This work was carried out as part of the activities of the Aromatic Plant Research Center (APRC,    https://aromaticplant.org/ ). The authors are grateful to dōTERRA International (   https://www.doterra.com/US/en ) for financial support of the APRC.  ","['Acknowledgments', 'grateful', 'financial support']",3,"['Acknowledgments', 'The authors are grateful to dōTERRA International (   https://www.doterra.com/US/en ) for financial support of the APRC.']","[[], [APRC]]","[[], ['ORG']]","[[], [115]]","[[], [119]]","[['Acknowledgments'], ['grateful', 'financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5876267\sections\1_body\0_introduction\5_p.xml," O. compactum  is a small herbaceous aromatic plant endemic to Spain and Morocco (Emberger and Maire   1941 ) where it is particularly appreciated in cuisine to enhance the flavour of foods and as natural food preservative (Ghanmi et al.   2015 ; Sbayou et al.   2014 ).   O. compactum  enjoys a long-standing use in the traditional medicine as well as a good reputation and economic importance in the trade of medicinal and aromatic plants (Briguiche and Zidane   2016 ; Bouiamrine et al.   2017 ). In Morocco, the plant, locally known as   Zaetar , is used under infusion to treat heart and intestinal pains or as preservative for foodstuffs (El-Hilaly et al.   2003 ). It is also a famous remedy for the treatment of wounds, diabetes, hypertension and cardiac diseases, digestive and respiratory problems and gastrointestinal and gingival cancers (Ziyyat et al.   1997 ; Jouad et al.   2001 ; Kabbaj et al.   2012 ; Eddouks et al.   2002 ; Bouhdid et al.   2009 ; Jamila and Mostafa   2014 ).   O. compactum  has also been used as vermifuge, aphrodisiac, antispasmodic, antiulcer, laxative and antidiarrheal agent (Hmamouchi et al.   2000 ; Jamila and Mostafa   2014 ).",['appreciated'],1,['O. compactum  is a small herbaceous aromatic plant endemic to Spain and Morocco (Emberger and Maire   1941 ) where it is particularly appreciated in cuisine to enhance the flavour of foods and as natural food preservative (Ghanmi et al.'],"[[Spain, Morocco]]","[['GPE', 'GPE']]","[[62, 72]]","[[67, 79]]",[['appreciated']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5876267\sections\2_back\1_notes.xml," Funding information  Pranarom International and Universidad San Jorge are thanked for financial support. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. ",['financial support'],1,['Pranarom International and Universidad San Jorge are thanked for financial support.'],[[Universidad San Jorge]],[['ORG']],[[27]],[[48]],[['financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5876298\sections\1_body\2_perspectives\2_how_to_illustrate_the_coo\0_title.xml,How to illustrate the cooperation of different bacteria?,['cooperation'],1,['How to illustrate the cooperation of different bacteria?'],[[]],[[]],[[]],[[]],[['cooperation']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5876298\sections\2_back\0_ack.xml, We thank Taylor & Francis Editing Services and Dr. Mary Otieno from International Center for Tropical Agriculture (CIAT) for their linguistic assistance during the preparation of this manuscript. ,['We thank'],1,['We thank Taylor & Francis Editing Services and Dr. Mary Otieno from International Center for Tropical Agriculture (CIAT) for their linguistic assistance during the preparation of this manuscript.'],"[[Taylor & Francis Editing Services, International Center for Tropical Agriculture]]","[['ORG', 'ORG']]","[[9, 68]]","[[42, 113]]",[['We thank']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5876298\sections\2_back\2_ref-list\28_ref.xml,"    Dunham  M. J.    (   2007 ).    Synthetic ecology: a model system for cooperation ,    Proc. Natl. Acad. Sci. U.S.A.  104 ,    1741 –   1742 .    10.1073/pnas.0611067104  17267618  ",['cooperation'],1,"['Synthetic ecology: a model system for cooperation ,    Proc.']",[[]],[[]],[[]],[[]],[['cooperation']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5877547\sections\2_back\0_ack.xml," Acknowledgments  The manuscript and studies concerning anticancer influence of polyphenols of olive oil were funded by the MN grant No. 01-0276/08/259 from Medical University of Gdansk (Gdansk, Poland) and Polish Ministry of Science and Higher Education. The authors kindly thank Prof. Stephan Nussberger (Institute of Biomaterials and Biomolecular Systems, Department of Biophysics, University of Stuttgart, Stuttgart, Germany) for his valuable comments on our article. ","['Acknowledgments', 'valuable comments']",2,"['Acknowledgments', 'The authors kindly thank Prof. Stephan Nussberger (Institute of Biomaterials and Biomolecular Systems, Department of Biophysics, University of Stuttgart, Stuttgart, Germany) for his valuable comments on our article.']","[[], [Institute of Biomaterials and Biomolecular Systems, Department of Biophysics,, University of Stuttgart, Stuttgart, Germany]]","[[], ['ORG', 'ORG', 'ORG', 'GPE', 'GPE']]","[[], [51, 103, 129, 154, 165]]","[[], [101, 128, 152, 163, 172]]","[['Acknowledgments'], ['valuable comments']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5878871\sections\2_back\0_ack.xml," Acknowledgments  This study was supported by grants from CAPES (Coordenadoria de Aperfeiçoamento de Pessoal de Nível Superior) and CNPq (Conselho Nacional de Desenvolvimento Científico e Tecnológico), Brazil. The authors thank Mr. Jailson Araujo Dantas and Mrs. Celia Regina Miranda for technical assistance. ","['Acknowledgments', 'authors thank', 'technical assistance']",3,"['Acknowledgments', 'The authors thank Mr. Jailson Araujo Dantas and Mrs. Celia Regina Miranda for technical assistance.']","[[], []]","[[], []]","[[], []]","[[], []]","[['Acknowledgments'], ['authors thank', 'technical assistance']]"
